"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster7-worker7-2",,,,"User:","ubuntu"
"Cmdline:","dstat --top-io --top-bio --top-cpu --top-mem --net --disk --output /home/ubuntu/Cloud/OpenStack/resourceUsage/RFBot-parallel3.csv -t 1",,,,"Date:","05 Sep 2019 07:51:54 UTC"

"most expensive","most expensive","most expensive","most expensive","net/total",,"dsk/total",,"system"
"i/o process","block i/o process","cpu process","memory process","recv","send","read","writ","time"
java / 13078786:13084429,java / 13352960:0,java / 49%,java / 2458308608%,10767.0,7145.0,13090816.0,0.0,05-09 09:00:04,
java / 12283947:12291121,java / 12451840:0,java / 50%,java / 2458308608%,272.0,1440.0,12451840.0,0.0,05-09 09:00:05,
java / 13410304:13414037,java / 13500416:0,java / 49%,java / 2458308608%,163.0,881.0,13500416.0,0.0,05-09 09:00:06,
java / 13340672:13347958,java / 13238272:0,java / 50%,java / 2458308608%,163.0,881.0,13500416.0,0.0,05-09 09:00:07,
java / 14069803:14075254,java / 13893632:0,java / 49%,java / 2458308608%,272.0,1506.0,13893632.0,49152.0,05-09 09:00:08,
java / 14659584:14669538,java / 14811136:0,java / 50%,java / 2458116096%,217.0,1519.0,14811136.0,0.0,05-09 09:00:09,
java / 13475840:13480116,java / 13500416:0,java / 49%,java / 2458116096%,163.0,881.0,13238272.0,0.0,05-09 09:00:10,
java / 14528555:14537807,java / 14548992:0,java / 50%,java / 2458116096%,272.0,1440.0,14548992.0,0.0,05-09 09:00:11,
java / 13606912:13612274,java / 13389824:0,java / 50%,java / 2458116096%,463.0,4204.0,13651968.0,0.0,05-09 09:00:12,
java / 13209600:13215800,java / 13107200:0,java / 50%,java / 2458116096%,163.0,881.0,13107200.0,8192.0,05-09 09:00:13,
java / 13410481:13414509,java / 13746176:0,java / 49%,java / 2458116096%,143917.0,8163.0,13484032.0,4096.0,05-09 09:00:14,
java / 14266368:14273064,java / 14286848:0,java / 50%,java / 2458116096%,163.0,881.0,14286848.0,0.0,05-09 09:00:15,
java / 13869056:13876590,java / 13762560:0,java / 50%,java / 2458116096%,163.0,881.0,13762560.0,8192.0,05-09 09:00:16,
java / 12877867:12885832,java / 12976128:0,java / 50%,java / 2458116096%,404.0,2774.0,12976128.0,0.0,05-09 09:00:17,
java / 14266368:14273064,java / 14286848:0,java / 50%,java / 2458116096%,163.0,881.0,14286848.0,0.0,05-09 09:00:18,
java / 14663680:14669538,java / 14417920:0,java / 49%,java / 2458116096%,163.0,881.0,14680064.0,53248.0,05-09 09:00:19,
java / 14729259:14736044,java / 14811136:0,java / 50%,java / 2458116096%,272.0,1440.0,14811136.0,4096.0,05-09 09:00:20,
java / 13737984:13744432,java / 13762560:8192,java / 50%,java / 2458116096%,163.0,881.0,13500416.0,61440.0,05-09 09:00:21,
java / 12283904:12290694,java / 12341248:0,java / 49%,java / 2458116096%,463.0,4212.0,12341248.0,0.0,05-09 09:00:22,
java / 13008946:13017478,java / 12451840:8192,java / 50%,java / 2458116096%,272.0,1440.0,12451840.0,0.0,05-09 09:00:23,
java / 13877624:13878631,java / 14663680:0,java / 49%,java / 2458116096%,11176.0,140185.0,14925824.0,0.0,05-09 09:00:24,
java / 12615680:12621089,java / 12713984:0,java / 50%,java / 2458116096%,163.0,881.0,12451840.0,65536.0,05-09 09:00:25,
java / 13144107:13150148,java / 12976128:0,java / 50%,java / 2458116096%,272.0,1440.0,13238272.0,12288.0,05-09 09:00:26,
java / 14135296:14140906,java / 14286848:0,java / 50%,java / 2458116096%,163.0,881.0,14024704.0,0.0,05-09 09:00:27,
java / 12484608:12488931,java / 12451840:0,java / 49%,java / 2458116096%,163.0,881.0,12451840.0,0.0,05-09 09:00:28,
java / 11292715:11299936,java / 11272192:0,java / 50%,java / 2458116096%,272.0,1440.0,11534336.0,0.0,05-09 09:00:29,
java / 12615680:12621089,java / 12713984:0,java / 50%,java / 2458116096%,163.0,881.0,12451840.0,0.0,05-09 09:00:30,
java / 12812288:12819326,java / 12713984:0,java / 50%,java / 2458116096%,163.0,947.0,12976128.0,172032.0,05-09 09:00:31,
java / 12746795:12753674,java / 12582912:0,java / 50%,java / 2458116096%,758.0,6735.0,12582912.0,0.0,05-09 09:00:32,
java / 12881920:12885405,java / 12865536:0,java / 50%,java / 2458116096%,163.0,881.0,12865536.0,0.0,05-09 09:00:33,
java / 6930439:6937783,java / 6553600:0,java / 49%,java / 2458116096%,229.0,1013.0,6291456.0,0.0,05-09 09:00:34,
java / 17768618:17776235,java / 18333696:0,java / 50%,java / 2458116096%,113064.0,8472.0,18595840.0,0.0,05-09 09:00:35,
java / 12748811:12753358,java / 13258752:0,java / 49%,java / 2458116096%,163.0,881.0,13258752.0,90112.0,05-09 09:00:36,
java / 13873152:13876590,java / 14024704:0,java / 50%,java / 2458116096%,163.0,881.0,13762560.0,0.0,05-09 09:00:37,
java / 13209643:13216227,java / 13238272:0,java / 50%,java / 2458116096%,272.0,1440.0,13238272.0,0.0,05-09 09:00:38,
java / 14065664:14074827,java / 14024704:0,java / 50%,java / 2458116096%,163.0,881.0,14286848.0,0.0,05-09 09:00:39,
java / 14266368:14273064,java / 14286848:0,java / 49%,java / 2458116096%,163.0,881.0,14286848.0,0.0,05-09 09:00:40,
java / 13873195:13877017,java / 14024704:8192,java / 49%,java / 2458116096%,272.0,1440.0,13762560.0,208896.0,05-09 09:00:41,
java / 13934592:13942669,java / 13631488:0,java / 50%,java / 2458116096%,463.0,4212.0,13893632.0,0.0,05-09 09:00:42,
java / 13869056:13876590,java / 13914112:0,java / 49%,java / 2458116096%,163.0,881.0,13651968.0,0.0,05-09 09:00:43,
java / 7659570:7665079,java / 7208960:8192,java / 50%,java / 2458116096%,272.0,1440.0,7208960.0,0.0,05-09 09:00:44,
java / 20742271:20749363,java / 20955136:0,java / 50%,java / 2458116096%,113021.0,8065.0,21217280.0,0.0,05-09 09:00:45,
java / 14528512:14537380,java / 14548992:0,java / 50%,java / 2458116096%,163.0,881.0,14548992.0,114688.0,05-09 09:00:46,
java / 14532651:14537807,java / 14462976:0,java / 50%,java / 2458116096%,404.0,2774.0,14462976.0,0.0,05-09 09:00:47,
java / 14266368:14273064,java / 14155776:0,java / 49%,java / 2458116096%,163.0,881.0,14155776.0,0.0,05-09 09:00:48,
java / 7448537:7454593,java / 7135232:0,java / 50%,java / 2457513984%,163.0,881.0,6873088.0,0.0,05-09 09:00:49,
java / 19091626:19097815,java / 19382272:0,java / 50%,java / 2457513984%,10360.0,7089.0,19644416.0,0.0,05-09 09:00:50,
java / 14135296:14140906,java / 14286848:0,java / 50%,java / 2458054656%,163.0,881.0,14286848.0,0.0,05-09 09:00:51,
java / 13275136:13281879,java / 13107200:0,java / 50%,java / 2458054656%,505.0,4246.0,13107200.0,49152.0,05-09 09:00:52,
java / 13803563:13810938,java / 13656064:0,java / 50%,java / 2458054656%,272.0,1440.0,13656064.0,0.0,05-09 09:00:53,
java / 8580917:8588012,java / 8192000:0,java / 50%,java / 2458054656%,163.0,947.0,7929856.0,0.0,05-09 09:00:54,
java / 18362495:18370519,java / 18726912:0,java / 51%,java / 2458054656%,10411.0,7168.0,18726912.0,0.0,05-09 09:00:55,
java / 14004267:14009175,java / 13991936:0,java / 50%,java / 2458054656%,272.0,1440.0,13991936.0,0.0,05-09 09:00:56,
java / 14000128:14008748,java / 13893632:0,java / 50%,java / 2458054656%,163.0,881.0,14155776.0,53248.0,05-09 09:00:57,
java / 13606912:13612274,java / 13369344:0,java / 50%,java / 2458054656%,163.0,881.0,13369344.0,0.0,05-09 09:00:58,
java / 13805467:496,java / 1241088:0,java / 50%,java / 2458054656%,5980721.0,11247.0,978944.0,0.0,05-09 09:00:59,
java / 14206985:0,java / 1241088:0,java / 50%,java / 2458054656%,14239156.0,20345.0,0.0,0.0,05-09 09:01:00,
java / 14008748:0,java / 1241088:0,java / 50%,java / 2458054656%,14004790.0,20123.0,0.0,0.0,05-09 09:01:01,
java / 12422988:3127,java / 1241088:0,java / 50%,java / 2458054656%,12456250.0,22705.0,0.0,0.0,05-09 09:01:02,
java / 14471301:0,java / 1241088:0,java / 50%,java / 2458054656%,14393903.0,20383.0,0.0,16384.0,05-09 09:01:03,
java / 14022392:6246,java / 0:8192,java / 50%,java / 2458324992%,14069881.0,26127.0,0.0,0.0,05-09 09:01:04,
java / 14206985:0,java / 0:8192,java / 50%,java / 2458324992%,14392300.0,21560.0,0.0,0.0,05-09 09:01:05,
java / 14669538:0,java / 0:8192,java / 49%,java / 2458324992%,14605938.0,20525.0,0.0,0.0,05-09 09:01:06,
java / 14471301:0,java / 0:8192,java / 50%,java / 2458324992%,14511668.0,22473.0,0.0,0.0,05-09 09:01:07,
java / 18759847:18767420,java / 19267584:4096,java / 49%,java / 2458324992%,699561.0,2976.0,19529728.0,49152.0,05-09 09:01:08,
java / 14397440:14405222,java / 14483456:0,java / 50%,java / 2458324992%,163.0,889.0,14221312.0,0.0,05-09 09:01:09,
java / 14663680:14669538,java / 14417920:0,java / 50%,java / 2458324992%,163.0,881.0,14417920.0,0.0,05-09 09:01:10,
java / 9537395:9543803,java / 9203712:8192,java / 49%,java / 2458324992%,338.0,1572.0,9203712.0,65536.0,05-09 09:01:11,
java / 17240191:17247176,java / 17809408:0,java / 49%,java / 2458324992%,10723.0,9861.0,18071552.0,0.0,05-09 09:01:12,
java / 13873152:13876590,java / 13893632:0,java / 49%,java / 2458324992%,163.0,881.0,13631488.0,57344.0,05-09 09:01:13,
java / 13476008:13481285,java / 13168640:12288,java / 49%,java / 2458324992%,2205.0,121957.0,13430784.0,0.0,05-09 09:01:14,
java / 12201949:12211261,java / 11718656:0,java / 49%,java / 2458324992%,163.0,889.0,11456512.0,0.0,05-09 09:01:15,
java / 13402214:496,java / 11718656:0,java / 50%,java / 2458324992%,8065024.0,12494.0,0.0,135168.0,05-09 09:01:16,
java / 13281879:0,java / 11718656:0,java / 50%,java / 2458324992%,13422405.0,20890.0,0.0,0.0,05-09 09:01:17,
java / 13612274:0,java / 11718656:0,java / 49%,java / 2458324992%,13485140.0,19823.0,0.0,53248.0,05-09 09:01:18,
java / 12224615:0,java / 0:4096,java / 50%,java / 2458324992%,12289864.0,17825.0,0.0,0.0,05-09 09:01:19,
java / 9875728:3982,java / 0:12288,java / 39%,java / 2458324992%,9409927.0,17685.0,0.0,0.0,05-09 09:01:20,
java / 43:345,java / 0:12288,kworker/u4:0 / 0%,java / 2458324992%,163.0,881.0,0.0,8192.0,05-09 09:01:21,
java / 23748:345,java / 0:12288,java / 1%,java / 2458324992%,463.0,1443.0,0.0,0.0,05-09 09:01:22,
java / 43:427,java / 0:12288,kworker/u4:0 / 0%,java / 2458324992%,272.0,1424.0,0.0,61440.0,05-09 09:01:23,
java / 43:345,java / 0:12288,java / 0%,java / 2458324992%,229.0,923.0,0.0,4096.0,05-09 09:01:24,
java / 23748:345,java / 0:12288,java / 0%,java / 2458324992%,163.0,865.0,0.0,0.0,05-09 09:01:25,
java / 43:427,java / 0:12288,kworker/u4:0 / 0%,java / 2458324992%,404.0,1622.0,0.0,8192.0,05-09 09:01:26,
java / 604676:2400,java / 0:12288,java / 5%,java / 2458324992%,830374.0,6479.0,0.0,0.0,05-09 09:01:27,
java / 12885405:0,java / 0:12288,java / 49%,java / 2458324992%,13245076.0,18313.0,0.0,0.0,05-09 09:01:28,
java / 13678353:0,java / 0:12288,java / 50%,java / 2458324992%,13729272.0,19776.0,0.0,36864.0,05-09 09:01:29,
java / 14008748:0,java / 0:12288,java / 50%,java / 2458324992%,14053410.0,19709.0,0.0,0.0,05-09 09:01:30,
java / 14735617:0,java / 0:12288,java / 50%,java / 2457538560%,14747646.0,20591.0,0.0,0.0,05-09 09:01:31,
java / 12819462:3127,java / 0:12288,java / 50%,java / 2458079232%,12898585.0,23635.0,0.0,0.0,05-09 09:01:32,
java / 14074827:0,java / 0:12288,java / 50%,java / 2458079232%,14046485.0,20195.0,0.0,0.0,05-09 09:01:33,
java / 13480116:0,java / 0:12288,java / 50%,java / 2458079232%,13592357.0,19697.0,0.0,0.0,05-09 09:01:34,
java / 12356773:0,java / 0:12288,java / 50%,java / 2458079232%,12389870.0,18060.0,0.0,12288.0,05-09 09:01:35,
java / 10836956:0,java / 0:12288,java / 51%,java / 2458079232%,10770729.0,15587.0,0.0,8192.0,05-09 09:01:36,
java / 12290694:0,java / 0:12288,java / 50%,java / 2458079232%,12403093.0,17501.0,0.0,0.0,05-09 09:01:37,
java / 13093686:6505,java / 0:16384,java / 51%,java / 2458079232%,13170322.0,26977.0,0.0,0.0,05-09 09:01:38,
java / 13414037:0,java / 0:16384,java / 50%,java / 2458079232%,13402583.0,18845.0,0.0,0.0,05-09 09:01:39,
java / 13678353:0,java / 0:16384,java / 50%,java / 2458001408%,13793735.0,19385.0,0.0,57344.0,05-09 09:01:40,
java / 14867775:0,java / 0:8192,java / 50%,java / 2458001408%,14899236.0,22086.0,0.0,61440.0,05-09 09:01:41,
java / 14933990:3127,java / 0:12288,java / 49%,java / 2458001408%,14890210.0,24424.0,0.0,0.0,05-09 09:01:42,
java / 14471301:0,java / 0:12288,java / 50%,java / 2458001408%,14539431.0,20537.0,0.0,0.0,05-09 09:01:43,
java / 14537380:0,java / 0:8192,java / 50%,java / 2458001408%,14655240.0,21162.0,0.0,0.0,05-09 09:01:44,
java / 14801696:0,java / 0:8192,java / 50%,java / 2458001408%,14723093.0,22211.0,0.0,24576.0,05-09 09:01:45,
java / 14339143:0,java / 0:8192,java / 50%,java / 2458001408%,14414608.0,20405.0,0.0,12288.0,05-09 09:01:46,
java / 13423904:6361,java / 0:8192,java / 50%,java / 2458001408%,13526242.0,27678.0,0.0,0.0,05-09 09:01:47,
java / 12356773:0,java / 0:8192,java / 50%,java / 2458001408%,12427787.0,17513.0,0.0,0.0,05-09 09:01:48,
java / 13017563:0,java / 0:8192,java / 50%,java / 2458001408%,12954595.0,18491.0,0.0,0.0,05-09 09:01:49,
java / 12224615:0,java / 0:8192,java / 49%,java / 2458001408%,12315971.0,18270.0,0.0,53248.0,05-09 09:01:50,
java / 13149721:0,java / 0:8192,java / 50%,java / 2458001408%,13183840.0,18491.0,0.0,126976.0,05-09 09:01:51,
java / 11563961:3127,java / 0:4096,java / 50%,java / 2458001408%,11571291.0,19822.0,0.0,0.0,05-09 09:01:52,
java / 12422852:0,java / 0:4096,java / 50%,java / 2458001408%,12488590.0,18216.0,0.0,0.0,05-09 09:01:53,
java / 13347958:0,java / 0:4096,java / 50%,java / 2458001408%,13367364.0,19085.0,0.0,0.0,05-09 09:01:54,
java / 14074827:0,java / 0:4096,java / 50%,java / 2458001408%,14078179.0,19877.0,0.0,65536.0,05-09 09:01:55,
java / 14074827:0,java / 0:4096,java / 49%,java / 2458001408%,14206298.0,20622.0,0.0,0.0,05-09 09:01:56,
java / 13876590:0,java / 0:4096,java / 50%,java / 2458001408%,13908312.0,20177.0,0.0,0.0,05-09 09:01:57,
java / 14270712:14274363,java / 14401536:4096,java / 38%,java / 2458001408%,2212228.0,26167.0,14405632.0,0.0,05-09 09:01:58,
java / 13869099:13877017,java / 14024704:0,java / 51%,java / 2458542080%,272.0,1448.0,14024704.0,0.0,05-09 09:01:59,
java / 12681216:12687168,java / 12713984:0,java / 49%,java / 2458542080%,229.0,1195.0,12713984.0,0.0,05-09 09:02:00,
java / 13144064:13149721,java / 12976128:0,java / 50%,java / 2458542080%,163.0,881.0,13238272.0,65536.0,05-09 09:02:01,
java / 12218411:12225042,java / 12451840:16384,java / 49%,java / 2458542080%,836.0,6229.0,12189696.0,163840.0,05-09 09:02:02,
java / 11759616:11761519,java / 11534336:0,java / 50%,java / 2458542080%,163.0,955.0,11534336.0,0.0,05-09 09:02:03,
java / 12414976:12423395,java / 12451840:0,java / 49%,java / 2458542080%,217.0,1519.0,12713984.0,0.0,05-09 09:02:04,
java / 14004267:14009175,java / 14024704:0,java / 50%,java / 2458542080%,272.0,1440.0,14024704.0,0.0,05-09 09:02:05,
java / 14528512:14537380,java / 14438400:0,java / 49%,java / 2458542080%,163.0,881.0,14438400.0,57344.0,05-09 09:02:06,
java / 14200832:14206985,java / 14155776:0,java / 49%,java / 2458542080%,163.0,881.0,13893632.0,0.0,05-09 09:02:07,
java / 13873453:13877804,java / 14139392:4096,java / 49%,java / 2458542080%,10918.0,7746.0,14139392.0,0.0,05-09 09:02:08,
java / 12746752:12753247,java / 12713984:0,java / 49%,java / 2458542080%,163.0,889.0,12976128.0,0.0,05-09 09:02:09,
java / 13012992:13017563,java / 12976128:0,java / 49%,java / 2458542080%,163.0,881.0,12976128.0,0.0,05-09 09:02:10,
java / 14131243:14141333,java / 14286848:0,java / 50%,java / 2458542080%,272.0,1440.0,14024704.0,61440.0,05-09 09:02:11,
java / 13672448:13678353,java / 13631488:0,java / 49%,java / 2458542080%,463.0,4204.0,13631488.0,0.0,05-09 09:02:12,
java / 14266368:14273064,java / 14286848:0,java / 50%,java / 2458345472%,163.0,881.0,14286848.0,0.0,05-09 09:02:13,
java / 14135339:14141333,java / 14024704:0,java / 49%,java / 2458345472%,272.0,1440.0,14286848.0,0.0,05-09 09:02:14,
java / 12484608:12488931,java / 12451840:0,java / 49%,java / 2458345472%,163.0,881.0,12451840.0,0.0,05-09 09:02:15,
java / 13340672:13347958,java / 13389824:0,java / 49%,java / 2458345472%,163.0,881.0,13127680.0,12288.0,05-09 09:02:16,
java / 14135339:14141333,java / 13893632:0,java / 49%,java / 2458345472%,404.0,2774.0,14155776.0,0.0,05-09 09:02:17,
java / 13144198:13149766,java / 13352960:0,java / 50%,java / 2458345472%,113153.0,8099.0,13352960.0,0.0,05-09 09:02:18,
java / 13008896:13017563,java / 12976128:0,java / 50%,java / 2458345472%,163.0,881.0,12713984.0,0.0,05-09 09:02:19,
java / 12881963:12885832,java / 12976128:0,java / 49%,java / 2458279936%,670.0,1782.0,13414400.0,69632.0,05-09 09:02:20,
java / 12877824:12885405,java / 12976128:0,java / 49%,java / 2458279936%,163.0,881.0,12713984.0,0.0,05-09 09:02:21,
java / 14528512:14537380,java / 14417920:0,java / 50%,java / 2458279936%,463.0,4204.0,14417920.0,0.0,05-09 09:02:22,
java / 14266411:14273491,java / 14286848:0,java / 49%,java / 2458279936%,362.0,1494.0,14286848.0,0.0,05-09 09:02:23,
java / 14135296:14140906,java / 14024704:0,java / 50%,java / 2458279936%,163.0,881.0,14286848.0,0.0,05-09 09:02:24,
java / 13275136:13281879,java / 13500416:0,java / 49%,java / 2458279936%,205.0,923.0,13238272.0,12288.0,05-09 09:02:25,
java / 13738027:13744859,java / 13651968:0,java / 50%,java / 2458279936%,272.0,1506.0,13651968.0,4096.0,05-09 09:02:26,
java / 12218368:12224615,java / 12058624:0,java / 51%,java / 2458279936%,217.0,1519.0,12058624.0,0.0,05-09 09:02:27,
java / 12095871:12093986,java / 12566528:0,java / 50%,java / 2458279936%,13144.0,94309.0,12566528.0,0.0,05-09 09:02:28,
java / 12283947:12291121,java / 12189696:0,java / 50%,java / 2458279936%,272.0,48079.0,12451840.0,0.0,05-09 09:02:29,
java / 12349440:12356773,java / 12451840:0,java / 50%,java / 2458279936%,163.0,881.0,12189696.0,0.0,05-09 09:02:30,
java / 14135296:14140906,java / 13893632:0,java / 49%,java / 2458279936%,163.0,881.0,14155776.0,49152.0,05-09 09:02:31,
java / 13275179:13282306,java / 13500416:16384,java / 49%,java / 2457681920%,704.0,6097.0,13238272.0,61440.0,05-09 09:02:32,
java / 13737984:13744432,java / 13762560:0,java / 50%,java / 2458222592%,163.0,889.0,13762560.0,0.0,05-09 09:02:33,
java / 14004224:14008748,java / 14024704:0,java / 50%,java / 2458222592%,163.0,881.0,14024704.0,0.0,05-09 09:02:34,
java / 13934635:13943096,java / 13762560:0,java / 50%,java / 2458222592%,272.0,1440.0,14024704.0,0.0,05-09 09:02:35,
java / 14135296:14140906,java / 14176256:0,java / 50%,java / 2458222592%,163.0,881.0,13914112.0,0.0,05-09 09:02:36,
java / 14266368:14273064,java / 14155776:0,java / 50%,java / 2458222592%,163.0,881.0,14155776.0,147456.0,05-09 09:02:37,
java / 13144241:13150193,java / 13221888:0,java / 48%,java / 2458222592%,144655.0,9000.0,13484032.0,0.0,05-09 09:02:38,
java / 14065664:14074827,java / 14024704:0,java / 50%,java / 2458222592%,163.0,881.0,14024704.0,0.0,05-09 09:02:39,
java / 14004224:14008748,java / 14024704:0,java / 50%,java / 2458222592%,163.0,881.0,14024704.0,0.0,05-09 09:02:40,
java / 14069803:14075254,java / 14286848:0,java / 50%,java / 2458222592%,272.0,1440.0,14024704.0,0.0,05-09 09:02:41,
java / 13340672:13347958,java / 13107200:0,java / 49%,java / 2458222592%,463.0,4204.0,13369344.0,20480.0,05-09 09:02:42,
java / 13406208:13414037,java / 13500416:0,java / 50%,java / 2457632768%,163.0,881.0,13500416.0,110592.0,05-09 09:02:43,
java / 14004267:14009175,java / 14024704:0,java / 50%,java / 2458173440%,272.0,1440.0,13762560.0,0.0,05-09 09:02:44,
java / 13074432:13083642,java / 12976128:0,java / 50%,java / 2458173440%,163.0,881.0,13238272.0,0.0,05-09 09:02:45,
java / 13541376:13546195,java / 13651968:0,java / 49%,java / 2458173440%,205.0,923.0,13389824.0,0.0,05-09 09:02:46,
java / 12218411:12225042,java / 12058624:0,java / 50%,java / 2458173440%,404.0,2774.0,12058624.0,0.0,05-09 09:02:47,
java / 13410438:13414082,java / 13221888:0,java / 49%,java / 2458173440%,144162.0,8034.0,13484032.0,32768.0,05-09 09:02:48,
java / 13668352:13678353,java / 13762560:0,java / 50%,java / 2458173440%,163.0,947.0,13500416.0,0.0,05-09 09:02:49,
java / 13209643:13216227,java / 13238272:0,java / 49%,java / 2458173440%,272.0,2078.0,13238272.0,0.0,05-09 09:02:50,
java / 13012992:13017563,java / 12845056:0,java / 50%,java / 2458173440%,163.0,881.0,13107200.0,0.0,05-09 09:02:51,
java / 13144064:13149721,java / 13152256:0,java / 50%,java / 2458173440%,463.0,4204.0,12890112.0,12288.0,05-09 09:02:52,
java / 10090500:10098180,java / 9625600:0,java / 50%,java / 2457571328%,272.0,1440.0,9625600.0,53248.0,05-09 09:02:53,
java / 14798975:14802253,java / 15056896:0,java / 49%,java / 2457571328%,10251.0,6530.0,15056896.0,4096.0,05-09 09:02:54,
java / 12615680:12621089,java / 12713984:0,java / 50%,java / 2458112000%,229.0,1195.0,12713984.0,0.0,05-09 09:02:55,
java / 11952171:11960726,java / 11927552:0,java / 49%,java / 2458112000%,272.0,1440.0,11927552.0,0.0,05-09 09:02:56,
java / 14266368:14273064,java / 14180352:0,java / 50%,java / 2458112000%,163.0,881.0,14180352.0,0.0,05-09 09:02:57,
java / 13869056:13876590,java / 13893632:0,java / 50%,java / 2458112000%,163.0,881.0,13762560.0,0.0,05-09 09:02:58,
java / 13737951:13743158,java / 13418496:0,java / 49%,java / 2458112000%,10466.0,7089.0,13811712.0,53248.0,05-09 09:02:59,
java / 12812288:12819326,java / 12976128:0,java / 50%,java / 2458112000%,163.0,881.0,12713984.0,0.0,05-09 09:03:00,
java / 12881920:12885405,java / 12681216:0,java / 50%,java / 2458112000%,163.0,881.0,12943360.0,0.0,05-09 09:03:01,
java / 13537323:13546622,java / 13631488:16384,java / 50%,java / 2458112000%,704.0,6097.0,13369344.0,65536.0,05-09 09:03:02,
java / 9899606:9905273,java / 9367552:0,java / 50%,java / 2458112000%,163.0,889.0,9367552.0,0.0,05-09 09:03:03,
java / 13342914:496,java / 0:4096,java / 49%,java / 2458112000%,10694939.0,17498.0,0.0,0.0,05-09 09:03:04,
java / 14206985:0,java / 0:4096,java / 49%,java / 2458112000%,14153730.0,22512.0,0.0,73728.0,05-09 09:03:05,
java / 13414037:0,java / 0:4096,java / 51%,java / 2458112000%,13500690.0,20495.0,0.0,0.0,05-09 09:03:06,
java / 12951484:0,java / 0:4096,java / 50%,java / 2458112000%,13054646.0,20057.0,0.0,163840.0,05-09 09:03:07,
java / 12634733:6244,java / 0:8192,java / 51%,java / 2458382336%,12706886.0,25798.0,0.0,0.0,05-09 09:03:08,
java / 12290694:0,java / 0:8192,java / 51%,java / 2458382336%,12223304.0,19277.0,0.0,0.0,05-09 09:03:09,
java / 12092457:0,java / 0:8192,java / 49%,java / 2458382336%,12163678.0,18347.0,0.0,0.0,05-09 09:03:10,
java / 11563825:0,java / 4096:8192,java / 51%,java / 2458382336%,11619528.0,18000.0,4096.0,45056.0,05-09 09:03:11,
java / 12555146:3127,java / 4096:8192,java / 50%,java / 2458382336%,12611911.0,22360.0,0.0,16384.0,05-09 09:03:12,
java / 12021884:12026935,java / 12435456:0,java / 50%,java / 2458382336%,6741808.0,11569.0,12697600.0,0.0,05-09 09:03:13,
java / 13475883:13480543,java / 13500416:0,java / 49%,java / 2458382336%,272.0,1440.0,13238272.0,0.0,05-09 09:03:14,
java / 12746752:12753247,java / 12910592:0,java / 50%,java / 2458382336%,163.0,881.0,12910592.0,0.0,05-09 09:03:15,
java / 13406208:13414037,java / 13107200:0,java / 50%,java / 2458382336%,163.0,881.0,13369344.0,61440.0,05-09 09:03:16,
java / 13703154:13707337,java / 13905920:0,java / 49%,java / 2458382336%,10555.0,8078.0,13905920.0,0.0,05-09 09:03:17,
java / 12480512:12488931,java / 12451840:0,java / 49%,java / 2458382336%,163.0,881.0,12451840.0,0.0,05-09 09:03:18,
java / 14004224:14008748,java / 13955072:0,java / 49%,java / 2458382336%,163.0,881.0,13955072.0,0.0,05-09 09:03:19,
java / 11956392:11961468,java / 11796480:4096,java / 49%,java / 2458382336%,1557.0,101426.0,11796480.0,0.0,05-09 09:03:20,
java / 10289117:10294970,java / 9883648:0,java / 49%,java / 2458382336%,163.0,33175.0,9621504.0,57344.0,05-09 09:03:21,
java / 12807639:3623,java / 0:8192,java / 50%,java / 2458382336%,8745274.0,17899.0,0.0,12288.0,05-09 09:03:22,
java / 12422852:0,java / 0:8192,java / 50%,java / 2458382336%,12429847.0,18726.0,0.0,0.0,05-09 09:03:23,
java / 13414037:0,java / 0:8192,java / 50%,java / 2458382336%,13542557.0,19661.0,0.0,0.0,05-09 09:03:24,
java / 12951484:0,java / 0:8192,java / 50%,java / 2458382336%,12989601.0,19097.0,0.0,0.0,05-09 09:03:25,
java / 9545333:3980,java / 0:8192,java / 35%,java / 2458382336%,8991294.0,14553.0,0.0,57344.0,05-09 09:03:26,
java / 43:345,java / 0:8192,kworker/u4:0 / 0%,java / 2458382336%,163.0,4361.0,0.0,8192.0,05-09 09:03:27,
java / 3778:345,java / 0:8192,kworker/u4:0 / 0%,java / 2458382336%,163.0,857.0,0.0,0.0,05-09 09:03:28,
java / 1067051:2255,java / 0:4096,java / 5%,java / 2458382336%,1628785.0,7149.0,0.0,0.0,05-09 09:03:29,
java / 11828141:0,java / 0:4096,java / 50%,java / 2458382336%,11898769.0,17879.0,0.0,0.0,05-09 09:03:30,
java / 12621089:0,java / 0:4096,java / 50%,java / 2458382336%,12652347.0,17945.0,0.0,57344.0,05-09 09:03:31,
java / 12489067:3127,java / 0:16384,java / 50%,java / 2458382336%,12494730.0,22993.0,0.0,73728.0,05-09 09:03:32,
java / 14603459:0,java / 0:4096,java / 50%,java / 2458107904%,14676872.0,20573.0,0.0,0.0,05-09 09:03:33,
java / 14405222:0,java / 0:4096,java / 50%,java / 2458107904%,14422084.0,20087.0,0.0,0.0,05-09 09:03:34,
java / 13744432:0,java / 0:4096,java / 50%,java / 2458107904%,13781360.0,21894.0,0.0,0.0,05-09 09:03:35,
java / 14801696:0,java / 0:4096,java / 51%,java / 2458107904%,14818318.0,21893.0,0.0,0.0,05-09 09:03:36,
