cpu process,memory process,recv,send,read,writ,time,input,output,binput,boutput
49,2060378112,163,2133,0,0,02-09 15:10:33,10039296,10044008,0,4096
50,2060648448,272,1424,0,0,02-09 15:10:34,10301483,10308751,0,4096
49,2060648448,163,865,0,0,02-09 15:10:35,10899456,10903035,0,4096
50,2060648448,163,865,0,57344,02-09 15:10:36,11423744,11431667,0,4096
49,2060648448,338,1556,0,0,02-09 15:10:37,11362347,11366015,0,4096
49,2060648448,163,865,0,0,02-09 15:10:38,11558912,11563825,0,4096
50,2060648448,463,4254,0,0,02-09 15:10:39,6799367,6805625,0,4096
50,2060648448,231272,9319,0,0,02-09 15:10:40,16183465,16190339,0,4096
49,2060648448,163,889,0,73728,02-09 15:10:41,9777152,9779692,0,8192
50,2060648448,163,889,0,81920,02-09 15:10:42,9773056,9779692,0,8192
50,2060648448,272,1448,0,0,02-09 15:10:43,9248811,9251487,0,8192
49,2060525568,163,889,0,0,02-09 15:10:44,9641984,9647534,0,8192
50,2060525568,163,865,0,0,02-09 15:10:45,11096064,11101272,0,8192
50,2060525568,272,1424,0,4096,02-09 15:10:46,11030571,11035620,0,8192
50,2060525568,295,931,0,20480,02-09 15:10:47,9908224,9911850,0,8192
50,2060525568,163,2133,0,0,02-09 15:10:48,9973760,9977929,0,8192
50,2060640256,572,4747,0,0,02-09 15:10:49,9838635,9846198,0,8192
51,2060615680,271,1039,0,0,02-09 15:10:50,11030528,11035193,0,8192
50,2060615680,163,865,0,0,02-09 15:10:51,11558912,11563825,0,8192
50,2060615680,1610,88257,647168,16384,02-09 15:10:52,6604985,6608668,647168,8192
50,2060615680,138809,200509,0,0,02-09 15:10:53,15855866,15860259,0,4096
50,2060615680,163,26053,0,0,02-09 15:10:54,11493376,11497746,0,4096
50,2060615680,272,1424,0,0,02-09 15:10:55,11690027,11696410,0,4096
49,2060615680,163,865,0,69632,02-09 15:10:56,11558912,11563825,0,4096
50,2060615680,163,865,0,40960,02-09 15:10:57,10371072,10374403,0,4096
50,2060615680,314,1490,0,0,02-09 15:10:58,10698795,10705225,0,4096
49,2060615680,553,4218,0,0,02-09 15:10:59,11030528,11035193,0,4096
50,2060615680,163,889,0,0,02-09 15:11:00,11096064,11101272,0,4096
50,2060615680,272,1424,0,0,02-09 15:11:01,10633259,10639146,0,4096
49,2060615680,295,2265,0,0,02-09 15:11:02,10039296,10044008,0,4096
50,2060615680,337,1627,0,16384,02-09 15:11:03,10436608,10440482,0,4096
50,2060615680,272,1424,0,0,02-09 15:11:04,10432555,10440909,0,4096
49,2060726272,201722,116323,0,0,02-09 15:11:05,10371329,10375190,0,4096
49,2060726272,163,59779,0,0,02-09 15:11:06,10502144,10506561,0,4096
49,2060726272,272,1424,0,0,02-09 15:11:07,11096107,11101699,0,4096
50,2060726272,163,865,0,20480,02-09 15:11:08,11427840,11431667,0,4096
49,2060726272,463,4188,0,0,02-09 15:11:09,11952128,11960299,0,4096
50,2060726272,272,1424,0,0,02-09 15:11:10,11161643,11167778,0,4096
49,2060726272,163,865,0,69632,02-09 15:11:11,9711616,9713613,0,8192
49,2060726272,163,889,0,0,02-09 15:11:12,11161600,11167351,0,8192
49,2060726272,272,1448,0,0,02-09 15:11:13,10633259,10639146,0,8192
49,2060726272,163,889,0,24576,02-09 15:11:14,11427840,11431667,0,4096
49,2060726272,229,1021,0,0,02-09 15:11:15,11358208,11365588,0,4096
49,2060726272,272,1424,0,0,02-09 15:11:16,6130097,6134893,0,4096
14,2060726272,427,4446,0,0,02-09 15:11:17,2500666,3207,0,4096
0,2060726272,163,2157,0,0,02-09 15:11:18,43,345,0,4096
0,2060726272,572,2002,0,0,02-09 15:11:19,168,390,0,4096
0,2060726272,163,889,0,20480,02-09 15:11:20,24399,345,0,4096
15,2060726272,34111,4910,69632,0,02-09 15:11:21,8851579,8855143,69632,0
50,2061266944,272,1448,0,0,02-09 15:11:22,10965035,10969541,69632,0
50,2061266944,163,865,0,0,02-09 15:11:23,11227136,11233430,69632,0
49,2061266944,163,865,0,0,02-09 15:11:24,10768384,10770877,69632,0
50,2061266944,272,1490,0,0,02-09 15:11:25,11227179,11233857,69632,0
50,2061266944,271,1495,4096,98304,02-09 15:11:26,11030528,11035193,69632,0
50,2061266944,163,865,0,0,02-09 15:11:27,10698752,10704798,69632,0
50,2061266944,272,1424,0,0,02-09 15:11:28,12218411,12225042,69632,0
49,2061266944,463,4188,0,0,02-09 15:11:29,11689984,11695983,69632,0
50,2061266944,163,865,0,0,02-09 15:11:30,10240000,10242245,69632,0
49,2061266944,338,1556,0,139264,02-09 15:11:31,9773099,9780119,69632,0
50,2060222464,295,931,24576,0,02-09 15:11:32,9777152,9779692,24576,4096
50,2060222464,163,2157,0,0,02-09 15:11:33,6799367,6805625,24576,4096
50,2061340672,15395,177156,0,0,02-09 15:11:34,21209504,21213827,0,65536
49,2061340672,163,44425,0,0,02-09 15:11:35,10964992,10969114,0,65536
49,2061340672,205,907,0,167936,02-09 15:11:36,10567680,10572640,0,65536
64,2061426688,272,1424,0,0,02-09 15:11:37,8917035,8921092,0,65536
49,2061426688,163,865,0,0,02-09 15:11:38,9113600,9118902,0,65536
50,2061426688,517,4528,0,0,02-09 15:11:39,9113600,9118902,0,65536
49,2061426688,272,1424,0,0,02-09 15:11:40,9117739,9119329,0,65536
49,2061426688,163,865,0,69632,02-09 15:11:41,9310208,9317139,0,16384
49,2061426688,163,889,0,24576,02-09 15:11:42,11427840,11431667,0,4096
49,2061426688,272,1448,0,0,02-09 15:11:43,11161643,11167778,0,8192
50,2060390400,229,1021,311296,0,02-09 15:11:44,10170368,10176166,311296,0
50,2060390400,163,889,0,0,02-09 15:11:45,11096064,11101272,311296,0
50,2060390400,272,1424,0,0,02-09 15:11:46,10235954,10242160,311296,0
49,2060390400,202075,9569,0,20480,02-09 15:11:47,13078654,13084199,0,73728
50,2060390400,163,955,0,0,02-09 15:11:48,10964992,10969114,0,73728
50,2060390400,626,5377,0,0,02-09 15:11:49,10039339,10044435,0,73728
49,2060390400,163,865,0,0,02-09 15:11:50,9314304,9317139,0,73728
50,2060390400,163,865,0,8192,02-09 15:11:51,10170368,10176166,0,73728
50,2060390400,272,1424,0,151552,02-09 15:11:52,10039339,10044435,0,73728
61,2060509184,163,865,0,0,02-09 15:11:53,10899456,10903035,0,73728
50,2060509184,163,865,0,0,02-09 15:11:54,10104832,10110087,0,73728
49,2060509184,272,1424,0,0,02-09 15:11:55,11292715,11299936,0,73728
49,2060509184,163,865,0,0,02-09 15:11:56,10170368,10176166,0,73728
49,2060509184,229,997,0,0,02-09 15:11:57,11493376,11497746,0,73728
49,2060509184,1796,98151,0,12288,02-09 15:11:58,11034791,11036362,0,4096
50,2060509184,2251,178622,0,0,02-09 15:11:59,7327875,7334999,0,4096
50,2060746752,187914,15448,0,0,02-09 15:12:00,14205054,14207542,0,69632
50,2061017088,272,1448,0,0,02-09 15:12:01,8716331,8722855,0,69632
49,2061017088,295,931,0,0,02-09 15:12:02,11030528,11035193,0,69632
50,2061074432,205,2199,0,147456,02-09 15:12:03,11358208,11365588,0,69632
50,2061074432,272,1400,0,0,02-09 15:12:04,8982571,8987171,0,69632
49,2061074432,163,865,0,0,02-09 15:12:05,9248768,9251060,0,69632
50,2061074432,163,865,0,32768,02-09 15:12:06,8982528,8986744,0,69632
50,2061074432,272,1424,0,0,02-09 15:12:07,8519723,8524618,0,69632
49,2061074432,163,865,0,0,02-09 15:12:08,8851456,8854586,0,69632
50,2061074432,463,4188,0,45056,02-09 15:12:09,8916992,8920665,0,69632
49,2061074432,338,1556,0,0,02-09 15:12:10,9445419,9449724,0,69632
50,2060992512,163,931,0,290816,02-09 15:12:11,8781824,8788507,0,16384
50,2060992512,217,1519,0,0,02-09 15:12:12,7462912,7466927,0,4096
50,2060992512,10502,4904377,0,0,02-09 15:12:13,13877539,13878316,0,12288
50,2060992512,17389,11401530,0,28672,02-09 15:12:14,13402119,13413525,0,4096
0,2060992512,203456,10076831,0,0,02-09 15:12:15,10170371,10176166,0,65536
0,2060992512,13436,8979015,0,0,02-09 15:12:16,8851499,8855013,0,65536
1,2060992512,16543,10624026,0,0,02-09 15:12:17,10633216,10638719,0,4096
1,2060992512,17485,11928974,0,0,02-09 15:12:18,11890688,11894220,0,4096
0,2060992512,15644,10035427,0,122880,02-09 15:12:19,9908267,9912277,0,4096
1,2060992512,16555,11364879,0,0,02-09 15:12:20,11358208,11365588,0,4096
1,2060992512,16051,11017473,0,20480,02-09 15:12:21,10964992,10969114,0,4096
0,2060992512,16346,11166215,0,0,02-09 15:12:22,11227179,11233857,0,4096
1,2060992512,15535,10547796,0,0,02-09 15:12:23,10371072,10374403,0,4096
0,2060992512,14815,10594679,0,28672,02-09 15:12:24,10567680,10572640,0,4096
27,2060992512,177666,4575540,0,0,02-09 15:12:25,13593135,13602377,0,4096
50,2061799424,163,889,0,0,02-09 15:12:26,7069696,7070454,0,4096
49,2061799424,163,865,0,0,02-09 15:12:27,8519680,8524191,0,4096
51,2061799424,272,1424,0,0,02-09 15:12:28,8519723,8524618,0,4096
51,2061799424,529,4254,0,28672,02-09 15:12:29,8122368,8127717,0,4096
51,2061799424,229,931,0,0,02-09 15:12:30,7794688,7797322,0,4096
57,2061799424,272,1424,0,28672,02-09 15:12:31,7729195,7731670,0,4096
53,2048671744,295,931,0,0,02-09 15:12:32,7991296,7995559,0,4096
52,2048684032,163,2133,0,0,02-09 15:12:33,8122368,8127717,0,4096
52,2048684032,272,1490,0,0,02-09 15:12:34,8323115,8326381,0,4096
50,2048684032,283,1627,0,45056,02-09 15:12:35,8650752,8656349,0,4096
52,2048679936,163,865,0,0,02-09 15:12:36,8720384,8722428,0,4096
53,2048679936,272,1424,0,0,02-09 15:12:37,7860267,7863828,0,4096
53,2048679936,163,865,0,0,02-09 15:12:38,8519680,8524192,0,4096
92,2048679936,163,865,0,0,02-09 15:12:39,397312,396474,0,4096
62,2048856064,572,4747,0,0,02-09 15:12:40,4026411,4031246,0,4096
51,2048856064,163,865,0,81920,02-09 15:12:41,6868992,6872216,0,8192
54,2048856064,205,931,0,0,02-09 15:12:42,6012928,6013189,0,8192
54,2049028096,1700,98440,0,0,02-09 15:12:43,7004374,0,0,8192
51,2049032192,2603,61947,0,0,02-09 15:12:44,2776889,1621,0,8192
50,2049032192,163,889,0,0,02-09 15:12:45,20680,345,0,8192
50,2049032192,13566,8002,0,249856,02-09 15:12:46,12157094,12159520,0,32768
52,2049032192,361,1277,0,0,02-09 15:12:47,6275072,6277505,0,32768
51,2049028096,163,2133,0,0,02-09 15:12:48,6008832,6013189,0,32768
53,2049028096,572,4747,0,0,02-09 15:12:49,7065643,7070880,0,32768
52,2049028096,163,865,0,0,02-09 15:12:50,6672384,6673979,0,32768
51,2049032192,163,865,0,53248,02-09 15:12:51,7200768,7202611,0,4096
52,2049036288,272,1448,0,0,02-09 15:12:52,6869035,6872643,0,4096
52,2049847296,163,865,0,0,02-09 15:12:53,6799360,6806137,0,4096
51,2049847296,163,865,0,0,02-09 15:12:54,7069696,7070453,0,4096
53,2052550656,272,1424,0,0,02-09 15:12:55,8187947,8194223,0,4096
52,2052550656,229,997,0,0,02-09 15:12:56,8257536,8259875,0,4096
53,2052550656,163,931,0,12288,02-09 15:12:57,8388608,8392033,0,4096
54,2052550656,326,2054,0,0,02-09 15:12:58,8323115,8326381,0,4096
52,2052550656,463,4188,0,0,02-09 15:12:59,7991296,7995559,0,2981888
50,2052550656,163,889,0,25288704,02-09 15:13:00,0,141951180,0,141967360
50,2052550656,272,1440,110592,126009344,02-09 15:13:01,0,129712064,0,129748992
53,2052550656,295,947,0,117186560,02-09 15:13:02,5352399,20691672,0,20705280
50,2052550656,163,2157,0,0,02-09 15:13:03,6872216,19388820,0,19386368
49,2052550656,314,1490,0,0,02-09 15:13:04,6806137,18965336,0,18968576
50,2052550656,163,889,0,0,02-09 15:13:05,6938295,16897028,0,16896000
50,2052550656,163,889,0,0,02-09 15:13:06,6872216,16660852,0,16658432
50,2052550656,173593,3290,0,24576,02-09 15:13:07,89410288,5551041,0,5554176
55,2060120064,163,889,0,0,02-09 15:13:08,117440512,0,0,5554176
60,2160398336,163,857,0,0,02-09 15:13:09,75644928,349,0,4096
91,2265542656,272,1448,8192,0,02-09 15:13:10,43,427,0,4096
74,2266144768,463,4188,147456,25280512,02-09 15:13:11,3763,565,147456,16384
50,2266144768,163,889,0,45056,02-09 15:13:12,18210816,0,0,8192
50,2266144768,13500,8018,0,0,02-09 15:13:13,74615143,30801,0,36864
51,2247323648,163,889,0,0,02-09 15:13:14,8126464,8127717,0,36864
51,2247327744,163,865,0,0,02-09 15:13:15,8454144,8458112,0,36864
52,2247327744,272,1424,0,16056320,02-09 15:13:16,7860267,7863828,0,36864
52,2247331840,295,931,0,63533056,02-09 15:13:17,7065600,7070453,0,36864
51,2247331840,163,2133,0,0,02-09 15:13:18,6340608,6343584,0,36864
52,2247340032,572,4747,0,0,02-09 15:13:19,7200811,7203038,0,36864
51,2247340032,163,931,0,0,02-09 15:13:20,6406144,6409663,0,36864
53,2247348224,217,1495,0,0,02-09 15:13:21,6934528,6938295,0,36864
50,2247348224,272,1424,0,0,02-09 15:13:22,7331883,7335196,0,36864
51,2247352320,229,997,0,12288,02-09 15:13:23,7196672,7202611,0,36864
52,2247352320,163,865,0,0,02-09 15:13:24,7729152,7731243,0,4096
52,2247352320,272,1448,0,0,02-09 15:13:25,8056875,8062065,0,4096
53,2257879040,205,907,0,0,02-09 15:13:26,8257536,8259875,0,4096
51,2272477184,163,865,0,0,02-09 15:13:27,3502187,73386364,0,73388032
49,2272477184,272,1448,0,126177280,02-09 15:13:28,0,139491948,0,139538432
52,2287648768,463,4204,2752512,75603968,02-09 15:13:29,2445091,74268499,0,74301440
50,2294468608,163,889,6029312,25214976,02-09 15:13:30,6277505,16758556,0,16777216
50,2294468608,272,1448,6815744,25223168,02-09 15:13:31,6806137,19087516,0,19091456
50,2294468608,295,2223,6815744,61440,02-09 15:13:32,6607900,18598988,0,18608128
50,2294468608,163,889,4980736,90595328,02-09 15:13:33,5286320,14747200,0,14749696
49,2294472704,1172,73078,524288,0,02-09 15:13:34,6740058,19071224,0,19075072
49,2294472704,134340,33619,0,0,02-09 15:13:35,119455878,2736243,0,2732032
71,2421882880,163,889,0,0,02-09 15:13:36,76857344,0,0,2732032
86,2417967104,272,1416,0,0,02-09 15:13:37,43,427,0,2732032
74,2417967104,1219,99123,4427776,40960,02-09 15:13:38,28631040,0,4149248,0
50,2417967104,505,39659,4096,0,02-09 15:13:39,56230056,3476,4096,8192
56,2418024448,272,1424,0,0,02-09 15:13:40,43,427,4096,8192
51,2432880640,163,865,0,0,02-09 15:13:41,72130560,0,4096,8192
50,2432880640,15028,7724,12677120,0,02-09 15:13:42,31063612,30917,12550144,0
53,2427092992,272,1514,8519680,57344,02-09 15:13:43,8454187,8458539,8519680,0
51,2427092992,217,1519,7340032,0,02-09 15:13:44,7397376,7400848,7340032,0
51,2427092992,163,889,7208960,0,02-09 15:13:45,7131136,7136532,7208960,0
52,2427092992,272,1448,6553600,0,02-09 15:13:46,6737963,6740485,6553600,0
53,2427092992,295,2223,8519680,0,02-09 15:13:47,8388608,8392033,8519680,0
53,2427097088,205,931,7864320,0,02-09 15:13:48,8056832,8061638,7864320,0
54,2427097088,572,4771,8257536,12288,02-09 15:13:49,7991339,7995986,8257536,0
53,2427101184,163,889,8126464,0,02-09 15:13:50,8060928,8061638,7864320,0
52,2427101184,163,889,7077888,0,02-09 15:13:51,7196672,7202611,7077888,0
54,2427105280,338,1580,7995392,0,02-09 15:13:52,7991339,7995986,8257536,0
55,2427105280,163,889,7077888,0,02-09 15:13:53,7069696,7070453,6815744,0
53,2427105280,163,889,7995392,0,02-09 15:13:54,8122368,8127717,8257536,0
50,2427105280,272,1448,3416064,50507776,02-09 15:13:55,3303950,79876419,4096,79884288
48,2426191872,163,889,4096,136732672,02-09 15:13:56,0,135176100,0,135221248
51,2426191872,163,881,2883584,75603968,02-09 15:13:57,2973555,73149802,0,73183232
49,2426122240,272,1448,6836224,79302656,02-09 15:13:58,6938295,19510950,0,19517440
50,2426122240,463,4212,6815744,0,02-09 15:13:59,6608068,18536879,0,18534400
50,2426122240,163,889,5505024,94208,02-09 15:14:00,5682794,16147848,0,16146432
50,2426122240,272,1448,4456448,0,02-09 15:14:01,6145347,17336804,0,17338368
50,2426122240,295,2223,0,0,02-09 15:14:02,5286320,14910040,0,14909440
47,2426122240,133878,2306,15249408,0,02-09 15:14:03,93001195,1772904,15249408,1769472
92,2434260992,272,1448,0,0,02-09 15:14:04,16965632,0,15249408,1769472
70,2425319424,163,857,0,16384,02-09 15:14:05,58507264,0,15249408,1769472
49,2425319424,163,923,0,0,02-09 15:14:06,112369664,351,0,4096
63,2427211776,326,2078,0,0,02-09 15:14:07,43,427,0,4096
52,2427748352,1903,134950,278528,0,02-09 15:14:08,26877952,0,278528,4096
52,2427748352,463,4212,0,0,02-09 15:14:09,67821736,3127,278528,4096
51,2415702016,14265,8376,14229504,0,02-09 15:14:10,13938854,13943653,14123008,0
50,2409922560,163,889,7471104,53248,02-09 15:14:11,7135232,7136532,7208960,0
53,2409922560,163,889,7077888,0,02-09 15:14:12,7262208,7268690,7340032,0
53,2409922560,272,1448,7208960,0,02-09 15:14:13,7135275,7136959,7208960,0
55,2409922560,163,889,7602176,0,02-09 15:14:14,7659520,7665164,7602176,0
53,2409930752,163,889,8519680,0,02-09 15:14:15,8519680,8524191,8519680,0
53,2409930752,272,1448,8388608,16384,02-09 15:14:16,8257579,8260302,8126464,0
53,2409930752,295,2223,7995392,0,02-09 15:14:17,8257536,8259875,8257536,0
53,2409934848,163,889,7602176,0,02-09 15:14:18,7528448,7533006,7602176,0
52,2409938944,572,4771,7733248,0,02-09 15:14:19,7659563,7665591,7733248,0
53,2409938944,229,1021,7077888,0,02-09 15:14:20,6938624,6938295,6815744,0
53,2409943040,163,889,7602176,0,02-09 15:14:21,7790592,7797322,7864320,0
54,2409943040,272,1448,7946240,12288,02-09 15:14:22,7991339,7995986,7946240,0
48,2409943040,163,889,2101248,97230848,02-09 15:14:23,2114528,97872783,4096,97898496
48,2409943040,163,889,4096,139440128,02-09 15:14:24,0,144157952,0,144179200
52,2409496576,272,1440,3993600,50409472,02-09 15:14:25,3964740,49274144,0,49307648
49,2409496576,163,889,6602752,25227264,02-09 15:14:26,6607906,18729160,0,18743296
50,2409496576,163,889,6860800,25214976,02-09 15:14:27,6806131,18859532,0,18878464
49,2409496576,272,1448,319488,25370624,02-09 15:14:28,6607900,18558228,0,18563072
49,2409496576,729,4706,8339456,0,02-09 15:14:29,98058523,3703892,8339456,3710976
51,2409496576,307,1581,180224,0,02-09 15:14:30,145285120,0,8339456,3710976
85,2416214016,272,1416,0,0,02-09 15:14:31,43,427,0,8192
95,2416214016,337,2265,0,0,02-09 15:14:32,3763,345,0,8192
68,2416820224,163,865,1429504,59596800,02-09 15:14:33,38084608,351,1429504,8192
52,2416820224,272,1448,0,0,02-09 15:14:34,43,427,1429504,8192
50,2416820224,163,865,0,0,02-09 15:14:35,52101120,0,1429504,8192
15,2433040384,229,4376,131072,0,02-09 15:14:36,18868049,27643,131072,28672
0,2433040384,272,1448,0,0,02-09 15:14:37,43,427,131072,28672
0,2433040384,163,923,0,69632,02-09 15:14:38,3763,345,131072,28672
1,2433040384,861,1719,1011712,36864,02-09 15:14:39,20846,345,131072,28672
0,2433040384,272,1334,98304,0,02-09 15:14:40,43,427,98304,0
0,2433040384,163,799,147456,0,02-09 15:14:41,3763,345,147456,0
1,2433040384,15262,5801,614400,0,02-09 15:14:42,20846,345,380928,0
48,2433040384,176660,112095,499712,0,02-09 15:14:43,282279,101107,692224,4096
52,2433040384,163,865,0,73728,02-09 15:14:44,3763,345,692224,4096
50,2433040384,163,865,0,0,02-09 15:14:45,20846,345,692224,4096
51,2433028096,9313,6743,87408640,0,02-09 15:14:46,86966925,40741,87146496,40960
49,2433028096,295,2223,126484480,0,02-09 15:14:47,126001152,0,125960192,0
65,2433028096,163,881,66453504,0,02-09 15:14:48,67223552,423,67239936,0
52,2433028096,572,4771,0,0,02-09 15:14:49,168,3127,67239936,0
77,2433028096,163,865,0,45056,02-09 15:14:50,3763,345,67239936,0
84,2433028096,163,865,0,0,02-09 15:14:51,20846,345,67239936,0
50,2433028096,272,1490,48627712,0,02-09 15:14:52,48209920,0,48234496,0
50,2433028096,9258,5162,77369344,0,02-09 15:14:53,77747368,39219,77762560,40960
49,2406227968,205,2599,124387328,0,02-09 15:14:54,123691008,0,123731968,0
57,2406227968,272,1440,103415808,0,02-09 15:14:55,103563264,0,103546880,0
60,2406215680,163,881,19005440,45056,02-09 15:14:56,19595264,423,19529728,0
72,2406215680,163,889,0,0,02-09 15:14:57,20846,345,19529728,0
86,2406215680,272,1424,0,61440,02-09 15:14:58,43,427,0,12288
50,2406735872,463,4212,16797696,0,02-09 15:14:59,16179368,3127,16273408,8192
49,2406735872,163,889,63963136,0,02-09 15:15:00,63954944,0,63963136,0
49,2406723584,9314,6759,99721216,28672,02-09 15:15:01,99344933,39653,99328000,45056
54,2406707200,295,2223,111935488,0,02-09 15:15:02,112164864,0,112197632,0
64,2435125248,163,881,81788928,110592,02-09 15:15:03,81805312,0,81788928,0
59,2435125248,272,1440,4063232,0,02-09 15:15:04,4702208,426,4718592,4096
87,2435125248,163,889,0,0,02-09 15:15:05,3763,345,4718592,4096
92,2435125248,163,865,0,69632,02-09 15:15:06,20846,345,4718592,4096
50,2435125248,272,1424,0,0,02-09 15:15:07,43,427,4718592,4096
50,2435125248,163,865,50462720,28672,02-09 15:15:08,50282496,0,50331648,0
49,2435125248,9571,9523,47267840,0,02-09 15:15:09,69591409,37962,47398912,40960
53,2435100672,272,1448,8192,0,02-09 15:15:10,125583360,0,8192,0
58,2435100672,163,881,4096,0,02-09 15:15:11,114696192,0,4096,0
59,2435100672,163,881,0,49152,02-09 15:15:12,16269312,426,4096,0
94,2435100672,272,1424,0,4096,02-09 15:15:13,43,427,4096,0
59,2435100672,163,865,0,0,02-09 15:15:14,3763,345,4096,0
49,2435100672,163,931,12288,0,02-09 15:15:15,30982144,0,12288,0
30,2435100672,434,2178,20480,0,02-09 15:15:16,39987025,37204,20480,40960
0,2435100672,295,5676,0,40960,02-09 15:15:17,3763,345,20480,40960
46,2423615488,223934,157473,372736,40960,02-09 15:15:18,371655,140928,372736,4096
50,2389995520,572,4771,0,0,02-09 15:15:19,168,3127,372736,4096
50,2376335360,229,1163,0,0,02-09 15:15:20,3763,345,372736,4096
51,2354274304,9204,6184,68403200,0,02-09 15:15:21,68190861,46410,68403200,49152
51,2354274304,272,1448,114819072,0,02-09 15:15:22,114909184,0,114819072,0
57,2377265152,163,881,97124352,94208,02-09 15:15:23,97091584,423,97124352,0
64,2377265152,163,799,0,0,02-09 15:15:24,20846,345,97124352,0
65,2435047424,272,1334,0,0,02-09 15:15:25,43,427,97124352,0
64,2435047424,163,865,0,0,02-09 15:15:26,3763,345,97124352,0
93,2435047424,163,865,0,0,02-09 15:15:27,20846,345,97124352,0
70,2435047424,272,1424,9306112,90112,02-09 15:15:28,9019392,0,9043968,8192
49,2435047424,463,4212,54394880,0,02-09 15:15:29,54337704,3127,54394880,8192
50,2435047424,9204,4540,81567744,0,02-09 15:15:30,81917096,44587,81829888,45056
54,2435047424,272,3116,111542272,0,02-09 15:15:31,111542272,0,111542272,0
54,2435047424,295,2215,109838336,0,02-09 15:15:32,109838336,0,109838336,0
65,2435047424,163,881,6164480,106496,02-09 15:15:33,6152192,423,6164480,4096
94,2435047424,272,1448,0,0,02-09 15:15:34,43,427,6164480,4096
58,2435047424,163,865,0,0,02-09 15:15:35,3763,345,6164480,4096
49,2435047424,163,865,0,0,02-09 15:15:36,20846,345,6164480,4096
50,2435047424,272,1424,55443456,0,02-09 15:15:37,55132160,0,55181312,0
50,2435047424,9313,6622,72228864,135168,02-09 15:15:38,71246373,44463,71180288,45056
55,2435211264,517,4850,116654080,0,02-09 15:15:39,117129384,3127,117178368,0
60,2435211264,272,1448,105775104,0,02-09 15:15:40,105906176,0,105906176,0
63,2435211264,163,881,28049408,0,02-09 15:15:41,28737536,426,28704768,4096
94,2435211264,163,889,0,0,02-09 15:15:42,20846,345,28704768,4096
50,2435211264,272,1424,0,81920,02-09 15:15:43,43,427,28704768,4096
50,2435211264,163,865,1310720,0,02-09 15:15:44,794624,0,786432,0
49,2430111744,163,881,51118080,0,02-09 15:15:45,51159040,0,51249152,0
49,2420129792,9314,5091,45047808,0,02-09 15:15:46,62841097,39746,45158400,49152
57,2401742848,295,3891,225280,0,02-09 15:15:47,111902720,0,507904,0
59,2401742848,163,881,4096,40960,02-09 15:15:48,106962944,0,4096,0
62,2401742848,572,4763,0,53248,02-09 15:15:49,42762408,3553,4096,0
65,2401742848,163,865,0,0,02-09 15:15:50,3763,345,4096,0
90,2401742848,163,865,0,0,02-09 15:15:51,20846,345,4096,0
71,2401742848,272,1424,0,0,02-09 15:15:52,43,427,4096,0
50,2401742848,163,865,4096,49152,02-09 15:15:53,8306688,0,4096,0
49,2401742848,163,881,16384,28672,02-09 15:15:54,56139776,0,16384,0
6,2401742848,338,4959,12288,0,02-09 15:15:55,6522673,42481,12288,45056
8,2401742848,249170,174550,16384,0,02-09 15:15:56,423273,157647,16384,4096
50,2401742848,163,889,0,0,02-09 15:15:57,20846,345,16384,4096
49,2401742848,272,1424,0,61440,02-09 15:15:58,43,427,16384,4096
50,2401742848,463,4188,0,0,02-09 15:15:59,3763,345,0,16384
50,2401759232,9204,4619,3129344,57344,02-09 15:16:00,2458221,54874,2605056,61440
53,2401759232,272,3103,104333312,0,02-09 15:16:01,104103936,0,104202240,0
59,2401759232,349,2845,94765056,0,02-09 15:16:02,94879744,0,94765056,0
59,2435203072,163,881,78118912,45056,02-09 15:16:03,78749696,423,78774272,0
56,2435198976,272,1448,0,0,02-09 15:16:04,43,427,78774272,0
97,2435198976,163,865,0,57344,02-09 15:16:05,3763,345,78774272,0
79,2435198976,163,865,0,0,02-09 15:16:06,20846,345,78774272,0
50,2435198976,272,1424,0,0,02-09 15:16:07,43,427,78774272,0
50,2435198976,163,865,15466496,0,02-09 15:16:08,14966784,0,14942208,0
50,2435194880,463,4204,49152000,143360,02-09 15:16:09,49234056,3127,49283072,0
48,2435182592,9313,5099,70029312,53248,02-09 15:16:10,69538952,52597,69505024,53248
52,2435170304,205,2599,111935488,0,02-09 15:16:11,111845376,0,111935488,0
61,2435166208,163,881,97386496,0,02-09 15:16:12,97640448,0,97648640,0
63,2435166208,272,1440,28835840,0,02-09 15:16:13,29581312,423,29491200,0
76,2435166208,163,889,0,12288,02-09 15:16:14,3763,345,29491200,0
92,2435166208,163,865,0,57344,02-09 15:16:15,20846,345,29491200,0
50,2435166208,272,1424,0,0,02-09 15:16:16,43,427,29491200,0
50,2435166208,295,2199,2883584,0,02-09 15:16:17,2375680,0,2359296,0
49,2435166208,163,881,49938432,0,02-09 15:16:18,49881088,0,49938432,0
49,2435166208,9614,8414,52563968,40960,02-09 15:16:19,52503181,55463,52432896,57344
49,2422640640,163,2557,124125184,0,02-09 15:16:20,123764736,0,123863040,0
54,2422640640,163,881,114032640,53248,02-09 15:16:21,114147328,0,114163712,0
63,2422640640,272,1440,34603008,0,02-09 15:16:22,35479552,426,35389440,0
80,2422640640,163,889,0,0,02-09 15:16:23,3763,345,35389440,0
75,2422640640,163,931,0,0,02-09 15:16:24,20846,345,35389440,0
50,2422640640,326,2054,0,0,02-09 15:16:25,43,427,35389440,0
49,2422640640,163,865,9961472,0,02-09 15:16:26,9551872,0,9568256,0
