"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster7-worker7-2",,,,"User:","ubuntu"
"Cmdline:","dstat --top-io --top-bio --top-cpu --top-mem --net --disk --output /home/ubuntu/Cloud/OpenStack/resourceUsage/RFBot-core2.csv -t 1",,,,"Date:","05 Sep 2019 06:42:30 UTC"

"most expensive","most expensive","most expensive","most expensive","net/total",,"dsk/total",,"system"
"i/o process","block i/o process","cpu process","memory process","recv","send","read","writ","time"
java / 23842816:23854519,java / 23986176:0,java / 95%,java / 2461511680%,163.0,799.0,23986176.0,0.0,05-09 07:22:58,
java / 25362475:25374763,java / 25034752:0,java / 95%,java / 2460495872%,308.0,1412.0,24772608.0,16384.0,05-09 07:22:59,
java / 24309760:24317072,java / 24641536:0,java / 96%,java / 2460495872%,463.0,5777.0,24641536.0,0.0,05-09 07:23:00,
java / 25821184:25836889,java / 25468928:0,java / 95%,java / 2460495872%,163.0,799.0,25993216.0,0.0,05-09 07:23:01,
java / 22986919:22996661,java / 23031808:0,java / 96%,java / 2460766208%,1778.0,136619.0,22507520.0,0.0,05-09 07:23:02,
java / 27414917:27423617,java / 27623424:0,java / 95%,java / 2461306880%,138376.0,13891.0,27885568.0,0.0,05-09 07:23:03,
java / 25165824:25176099,java / 25284608:0,java / 95%,java / 2461847552%,163.0,881.0,25022464.0,0.0,05-09 07:23:04,
java / 24633387:24647894,java / 24641536:0,java / 96%,java / 2461847552%,272.0,1440.0,25165824.0,65536.0,05-09 07:23:05,
java / 24702976:24713546,java / 24772608:0,java / 95%,java / 2461847552%,163.0,881.0,24248320.0,0.0,05-09 07:23:06,
java / 24834048:24845704,java / 24424448:0,java / 96%,java / 2461720576%,163.0,881.0,24948736.0,0.0,05-09 07:23:07,
java / 24029188:24040849,java / 23650304:0,java / 96%,java / 2461720576%,272.0,1506.0,23126016.0,0.0,05-09 07:23:08,
java / 23314558:23326444,java / 23838720:0,java / 97%,java / 2460704768%,10304.0,7168.0,23838720.0,0.0,05-09 07:23:09,
java / 25432064:25440415,java / 25296896:0,java / 94%,java / 2460704768%,463.0,5777.0,25559040.0,49152.0,05-09 07:23:10,
java / 25161771:25176526,java / 25165824:0,java / 96%,java / 2460704768%,272.0,1440.0,25169920.0,0.0,05-09 07:23:11,
java / 24174592:24184914,java / 24162304:0,java / 94%,java / 2460651520%,163.0,881.0,23900160.0,0.0,05-09 07:23:12,
java / 22917120:22929413,java / 22544384:0,java / 96%,java / 2461192192%,163.0,881.0,23068672.0,0.0,05-09 07:23:13,
java / 17965153:17972444,java / 17707008:0,java / 95%,java / 2461192192%,165046.0,122020.0,17444864.0,0.0,05-09 07:23:14,
java / 11890691:11894220,java / 11927552:0,java / 96%,java / 2461192192%,7779706.0,17947.0,11927552.0,57344.0,05-09 07:23:15,
java / 12746752:12753247,java / 12681216:0,java / 94%,java / 2461192192%,11694641.0,16829.0,12681216.0,0.0,05-09 07:23:16,
java / 13602859:13612701,java / 13631488:0,java / 96%,java / 2461192192%,13104071.0,19984.0,13369344.0,0.0,05-09 07:23:17,
java / 26233363:0,java / 12320768:0,java / 97%,java / 2461192192%,13465444.0,18949.0,12320768.0,0.0,05-09 07:23:18,
java / 25515453:990,java / 10080256:0,java / 95%,java / 2461192192%,15126365.0,23317.0,10604544.0,0.0,05-09 07:23:19,
java / 24043687:24053740,java / 24231936:0,java / 95%,java / 2460606464%,11137222.0,11054190.0,24231936.0,49152.0,05-09 07:23:20,
java / 26157056:26167284,java / 26345472:0,java / 96%,java / 2460606464%,11906285.0,14475655.0,26083328.0,0.0,05-09 07:23:21,
java / 22654976:22665097,java / 22409216:8192,java / 94%,java / 2460606464%,11056497.0,11614092.0,22671360.0,61440.0,05-09 07:23:22,
java / 22188075:22202971,java / 22282240:8192,java / 96%,java / 2461138944%,10427864.0,10881316.0,22282240.0,0.0,05-09 07:23:23,
java / 12031787:12041024,java / 11091968:0,java / 89%,java / 2461138944%,12465057.0,8937928.0,10567680.0,0.0,05-09 07:23:24,
java / 1787882:3981,java / 0:12288,java / 8%,java / 2461138944%,1365304.0,140259.0,0.0,0.0,05-09 07:23:25,
java / 43:427,java / 0:12288,java / 0%,java / 2461138944%,272.0,1440.0,0.0,81920.0,05-09 07:23:26,
java / 3776:345,java / 0:12288,java / 0%,java / 2461138944%,163.0,857.0,0.0,163840.0,05-09 07:23:27,
java / 20176:345,java / 0:12288,java / 0%,java / 2461138944%,361.0,1055.0,0.0,0.0,05-09 07:23:28,
java / 10460056:4506,java / 0:4096,java / 49%,java / 2461409280%,11906366.0,23484.0,0.0,0.0,05-09 07:23:29,
java / 24185050:4700,java / 0:4096,java / 98%,java / 2461409280%,23847762.0,37955.0,0.0,0.0,05-09 07:23:30,
java / 20814885:0,java / 0:4096,java / 97%,java / 2461409280%,20802411.0,32419.0,0.0,0.0,05-09 07:23:31,
java / 24515309:0,java / 0:4096,java / 96%,java / 2461409280%,24637200.0,36776.0,0.0,69632.0,05-09 07:23:32,
java / 26894153:0,java / 0:4096,java / 98%,java / 2461409280%,27626441.0,37637.0,0.0,0.0,05-09 07:23:33,
java / 25110020:0,java / 0:4096,java / 97%,java / 2461409280%,25055217.0,32879.0,0.0,0.0,05-09 07:23:34,
java / 21409596:0,java / 0:4096,java / 98%,java / 2461409280%,21410655.0,28410.0,0.0,0.0,05-09 07:23:35,
java / 22466860:0,java / 0:4096,java / 98%,java / 2460762112%,22537757.0,30035.0,0.0,0.0,05-09 07:23:36,
java / 25902968:0,java / 0:4096,java / 98%,java / 2460762112%,25923373.0,34001.0,0.0,28672.0,05-09 07:23:37,
java / 25770810:0,java / 0:4096,java / 98%,java / 2460762112%,25883128.0,34152.0,0.0,0.0,05-09 07:23:38,
java / 25638652:0,java / 0:4096,java / 98%,java / 2460762112%,25748938.0,33995.0,0.0,0.0,05-09 07:23:39,
java / 23336068:11203,java / 8192:12288,java / 94%,java / 2461302784%,23658755.0,43738.0,8192.0,0.0,05-09 07:23:40,
java / 26904020:6365,java / 0:12288,java / 97%,java / 2461573120%,26935728.0,41488.0,0.0,0.0,05-09 07:23:41,
java / 26761995:0,java / 0:12288,java / 97%,java / 2461573120%,26795810.0,34205.0,4096.0,102400.0,05-09 07:23:42,
java / 26365521:0,java / 0:12288,java / 96%,java / 2461573120%,26412884.0,33485.0,0.0,0.0,05-09 07:23:43,
java / 21806070:0,java / 0:12288,java / 98%,java / 2461573120%,21753579.0,29052.0,0.0,0.0,05-09 07:23:44,
java / 23920598:0,java / 0:12288,java / 99%,java / 2461573120%,23791310.0,30755.0,0.0,0.0,05-09 07:23:45,
java / 22529241:3981,java / 0:8192,java / 84%,java / 2460553216%,22196541.0,31856.0,0.0,0.0,05-09 07:23:46,
java / 15198170:0,java / 0:8192,java / 50%,java / 2460553216%,15258936.0,19850.0,0.0,94208.0,05-09 07:23:47,
java / 15198170:0,java / 0:8192,java / 50%,java / 2460553216%,15200453.0,17537.0,0.0,0.0,05-09 07:23:48,
java / 14999933:0,java / 0:8192,java / 50%,java / 2460577792%,15048772.0,18737.0,0.0,0.0,05-09 07:23:49,
java / 4890061:4494,java / 0:8192,java / 17%,java / 2460577792%,4426134.0,11590.0,0.0,0.0,05-09 07:23:50,
java / 3776:345,java / 0:8192,java / 0%,java / 2460577792%,229.0,931.0,0.0,0.0,05-09 07:23:51,
java / 28999926:29009795,java / 30244864:16384,java / 59%,java / 2461388800%,193860.0,84076.0,30769152.0,143360.0,05-09 07:23:52,
java / 25825323:25837316,java / 25559040:0,java / 96%,java / 2461388800%,272.0,1448.0,25034752.0,0.0,05-09 07:23:53,
java / 25161728:25176099,java / 25427968:0,java / 96%,java / 2461388800%,163.0,947.0,25427968.0,0.0,05-09 07:23:54,
java / 24768512:24779625,java / 24903680:0,java / 96%,java / 2461388800%,163.0,1159.0,24903680.0,0.0,05-09 07:23:55,
java / 22986795:22995919,java / 22544384:0,java / 97%,java / 2461388800%,272.0,1358.0,22806528.0,0.0,05-09 07:23:56,
java / 21598208:21607833,java / 21757952:0,java / 96%,java / 2461388800%,163.0,881.0,21495808.0,65536.0,05-09 07:23:57,
java / 21864448:21872149,java / 22020096:0,java / 95%,java / 2460577792%,163.0,881.0,22020096.0,0.0,05-09 07:23:58,
java / 22585387:22599445,java / 22282240:0,java / 96%,java / 2460577792%,272.0,1358.0,22544384.0,0.0,05-09 07:23:59,
java / 25030656:25043941,java / 25165824:0,java / 95%,java / 2460577792%,463.0,5777.0,24903680.0,0.0,05-09 07:24:00,
java / 24838144:24845704,java / 24682496:0,java / 95%,java / 2460577792%,163.0,881.0,24682496.0,0.0,05-09 07:24:01,
java / 24768555:24780052,java / 24379392:0,java / 96%,java / 2460577792%,470.0,2906.0,24641536.0,163840.0,05-09 07:24:02,
java / 25031045:25044773,java / 25788416:4096,java / 94%,java / 2460577792%,238098.0,14169.0,25526272.0,45056.0,05-09 07:24:03,
java / 24965120:24977862,java / 24903680:0,java / 97%,java / 2461388800%,163.0,889.0,25165824.0,0.0,05-09 07:24:04,
java / 22986795:22995919,java / 23068672:0,java / 94%,java / 2461388800%,272.0,1440.0,23068672.0,0.0,05-09 07:24:05,
java / 25165824:25176099,java / 25034752:0,java / 97%,java / 2461388800%,163.0,881.0,25034752.0,0.0,05-09 07:24:06,
java / 26615808:26629837,java / 26607616:0,java / 96%,java / 2461388800%,163.0,799.0,26869760.0,0.0,05-09 07:24:07,
java / 22986795:22995919,java / 23068672:0,java / 96%,java / 2461388800%,272.0,1440.0,22806528.0,0.0,05-09 07:24:08,
java / 26218496:26233363,java / 26083328:0,java / 97%,java / 2460385280%,163.0,799.0,26214400.0,69632.0,05-09 07:24:09,
java / 25894912:25902968,java / 25952256:0,java / 96%,java / 2460385280%,463.0,5777.0,26083328.0,0.0,05-09 07:24:10,
java / 23973931:23987104,java / 23986176:0,java / 96%,java / 2460385280%,272.0,1440.0,23724032.0,0.0,05-09 07:24:11,
java / 22650880:22665097,java / 22585344:0,java / 96%,java / 2460385280%,163.0,881.0,22323200.0,16384.0,05-09 07:24:12,
java / 20275207:20285741,java / 19660800:0,java / 95%,java / 2460385280%,229.0,931.0,19922944.0,0.0,05-09 07:24:13,
java / 21012903:21014350,java / 21721088:0,java / 95%,java / 2461196288%,11776.0,141071.0,21721088.0,0.0,05-09 07:24:14,
java / 29393022:29405712,java / 29065216:0,java / 95%,java / 2461466624%,272494.0,8349.0,29065216.0,57344.0,05-09 07:24:15,
java / 23379968:23391966,java / 23199744:0,java / 93%,java / 2461466624%,163.0,881.0,23461888.0,0.0,05-09 07:24:16,
java / 21733419:21740418,java / 21889024:16384,java / 98%,java / 2461466624%,458.0,2758.0,21626880.0,200704.0,05-09 07:24:17,
java / 23576576:23590203,java / 23506944:0,java / 94%,java / 2461466624%,205.0,1299.0,23506944.0,0.0,05-09 07:24:18,
java / 23912448:23920598,java / 23724032:0,java / 96%,java / 2461466624%,163.0,799.0,23986176.0,0.0,05-09 07:24:19,
java / 18278404:18291976,java / 18014208:0,java / 95%,java / 2460446720%,572.0,6254.0,17752064.0,81920.0,05-09 07:24:20,
java / 30519422:30529055,java / 30654464:0,java / 95%,java / 2460446720%,10251.0,6448.0,30654464.0,0.0,05-09 07:24:21,
java / 23576576:23590203,java / 23724032:0,java / 96%,java / 2460446720%,163.0,881.0,23461888.0,0.0,05-09 07:24:22,
java / 26288171:26299869,java / 26103808:0,java / 96%,java / 2460446720%,272.0,1358.0,26628096.0,0.0,05-09 07:24:23,
java / 26226812:26234105,java / 26238976:4096,java / 95%,java / 2460930048%,1183.0,103317.0,25714688.0,0.0,05-09 07:24:24,
java / 24100794:24116622,java / 23736320:0,java / 95%,java / 2460930048%,110145.0,7685.0,23736320.0,0.0,05-09 07:24:25,
java / 11493422:11498173,java / 11403264:0,java / 96%,java / 2461466624%,5187083.0,15993.0,11665408.0,81920.0,05-09 07:24:26,
java / 10829824:10836956,java / 10747904:0,java / 97%,java / 2461466624%,9375932.0,14209.0,10485760.0,0.0,05-09 07:24:27,
java / 12218368:12224615,java / 12156928:0,java / 95%,java / 2461466624%,11341244.0,17581.0,12419072.0,0.0,05-09 07:24:28,
java / 14270631:14274048,java / 14434304:0,java / 97%,java / 2461466624%,12597135.0,880062.0,14729216.0,0.0,05-09 07:24:29,
java / 13860441:13870013,java / 13733888:0,java / 96%,java / 2461466624%,15853252.0,9980123.0,13438976.0,0.0,05-09 07:24:30,
java / 25960571:25969604,java / 26066944:0,java / 88%,java / 2460426240%,16483973.0,12964554.0,26329088.0,53248.0,05-09 07:24:31,
java / 27078699:27092817,java / 27193344:16384,java / 96%,java / 2460426240%,12719675.0,13460070.0,26931200.0,221184.0,05-09 07:24:32,
java / 26288128:26299442,java / 26279936:0,java / 95%,java / 2460426240%,11397288.0,13190474.0,26017792.0,0.0,05-09 07:24:33,
java / 19931104:19942504,java / 19451904:0,java / 95%,java / 2461237248%,10555912.0,6505719.0,19451904.0,0.0,05-09 07:24:34,
java / 24213491:3982,java / 3436544:0,java / 86%,java / 2461237248%,13296775.0,23484.0,3436544.0,0.0,05-09 07:24:35,
java / 1325329:3982,java / 0:8192,java / 4%,java / 2461237248%,691811.0,5918.0,0.0,0.0,05-09 07:24:36,
java / 20176:345,java / 0:8192,java / 1%,java / 2461237248%,163.0,881.0,0.0,135168.0,05-09 07:24:37,
java / 135335:133327,java / 0:4096,java / 0%,java / 2461237248%,1634.0,106978.0,0.0,0.0,05-09 07:24:38,
java / 3776:345,java / 0:4096,java / 0%,java / 2461237248%,163.0,881.0,0.0,0.0,05-09 07:24:39,
java / 20176:345,java / 0:4096,java / 0%,java / 2461237248%,661.0,1625.0,0.0,0.0,05-09 07:24:40,
java / 43:427,java / 0:4096,java / 0%,java / 2461237248%,392.0,1916.0,0.0,0.0,05-09 07:24:41,
java / 9336891:4652,java / 0:8192,java / 48%,java / 2461237248%,10651716.0,22430.0,0.0,16384.0,05-09 07:24:42,
java / 21607833:0,java / 0:8192,java / 97%,java / 2461237248%,21665165.0,31075.0,0.0,0.0,05-09 07:24:43,
java / 21211359:0,java / 0:8192,java / 98%,java / 2461237248%,21175216.0,31308.0,0.0,0.0,05-09 07:24:44,
java / 21211359:0,java / 0:8192,java / 98%,java / 2461237248%,21169721.0,30923.0,0.0,0.0,05-09 07:24:45,
java / 23656282:0,java / 0:8192,java / 96%,java / 2461237248%,23886589.0,33767.0,0.0,0.0,05-09 07:24:46,
java / 23920598:0,java / 0:16384,java / 97%,java / 2461237248%,23905237.0,36176.0,0.0,258048.0,05-09 07:24:47,
java / 25176099:0,java / 0:4096,java / 98%,java / 2461237248%,25452222.0,35231.0,0.0,0.0,05-09 07:24:48,
java / 24118835:0,java / 0:4096,java / 97%,java / 2460553216%,24167780.0,33713.0,0.0,0.0,05-09 07:24:49,
java / 26233501:4702,java / 0:4096,java / 97%,java / 2460553216%,26469680.0,42240.0,0.0,0.0,05-09 07:24:50,
java / 25770810:0,java / 0:4096,java / 98%,java / 2460553216%,25706310.0,35497.0,0.0,0.0,05-09 07:24:51,
java / 25572573:0,java / 0:4096,java / 98%,java / 2460553216%,25407275.0,35921.0,0.0,53248.0,05-09 07:24:52,
java / 21155326:6505,java / 0:16384,java / 97%,java / 2461089792%,21568609.0,38285.0,0.0,0.0,05-09 07:24:53,
java / 23458076:126,java / 0:16384,java / 98%,java / 2461089792%,23492614.0,38627.0,0.0,0.0,05-09 07:24:54,
java / 23666225:6241,java / 0:8192,java / 98%,java / 2461089792%,24216128.0,34599.0,0.0,0.0,05-09 07:24:55,
java / 20088016:0,java / 0:8192,java / 97%,java / 2461089792%,20217553.0,29142.0,0.0,0.0,05-09 07:24:56,
java / 19559384:0,java / 0:8192,java / 99%,java / 2461089792%,19583083.0,28409.0,0.0,0.0,05-09 07:24:57,
java / 22136465:0,java / 0:8192,java / 96%,java / 2460483584%,22286288.0,31043.0,0.0,65536.0,05-09 07:24:58,
java / 24911783:0,java / 0:8192,java / 96%,java / 2460483584%,24729877.0,35088.0,0.0,0.0,05-09 07:24:59,
java / 26000463:5195,java / 0:8192,java / 96%,java / 2460483584%,26190007.0,41306.0,0.0,0.0,05-09 07:25:00,
java / 26101205:0,java / 0:8192,java / 98%,java / 2460483584%,26130986.0,36613.0,0.0,0.0,05-09 07:25:01,
java / 26497679:0,java / 0:16384,java / 97%,java / 2460733440%,26519008.0,39164.0,0.0,159744.0,05-09 07:25:02,
java / 20087137:3982,java / 0:16384,java / 69%,java / 2460733440%,19578291.0,31250.0,0.0,0.0,05-09 07:25:03,
java / 17907958:17908523,java / 19103744:0,java / 53%,java / 2460733440%,1792399.0,64423.0,24870912.0,81920.0,05-09 07:25:04,
java / 31236139:31255794,java / 31195136:0,java / 95%,java / 2461544448%,272.0,1440.0,25427968.0,0.0,05-09 07:25:05,
java / 27676672:27687101,java / 27525120:0,java / 97%,java / 2461544448%,163.0,799.0,28049408.0,0.0,05-09 07:25:06,
java / 23646208:23656282,java / 23855104:0,java / 96%,java / 2461544448%,229.0,931.0,23855104.0,0.0,05-09 07:25:07,
java / 24039467:24053183,java / 23855104:0,java / 96%,java / 2461544448%,272.0,1358.0,23592960.0,0.0,05-09 07:25:08,
java / 23379968:23391966,java / 23592960:0,java / 95%,java / 2461544448%,205.0,923.0,23855104.0,65536.0,05-09 07:25:09,
java / 25825280:25836889,java / 25690112:0,java / 97%,java / 2461544448%,463.0,5695.0,25427968.0,0.0,05-09 07:25:10,
java / 26288171:26299869,java / 26476544:0,java / 95%,java / 2460524544%,163.0,963.0,26476544.0,0.0,05-09 07:25:11,
java / 27541504:27554943,java / 27262976:0,java / 95%,java / 2460524544%,272.0,1358.0,27525120.0,0.0,05-09 07:25:12,
java / 27410432:27422785,java / 27303936:0,java / 95%,java / 2460524544%,54.0,66.0,26779648.0,0.0,05-09 07:25:13,
java / 15581241:15594047,java / 14680064:0,java / 97%,java / 2460524544%,380.0,1952.0,14680064.0,0.0,05-09 07:25:14,
java / 36864375:36873938,java / 38109184:4096,java / 93%,java / 2461335552%,219812.0,14224.0,38371328.0,12288.0,05-09 07:25:15,
java / 26218496:26233363,java / 26214400:0,java / 96%,java / 2461335552%,54.0,156.0,26476544.0,0.0,05-09 07:25:16,
java / 25829419:25837316,java / 25952256:0,java / 96%,java / 2461335552%,404.0,1762.0,25690112.0,0.0,05-09 07:25:17,
java / 25821184:25836889,java / 25690112:0,java / 96%,java / 2461335552%,163.0,2149.0,25427968.0,0.0,05-09 07:25:18,
java / 25960448:25969047,java / 26214400:0,java / 97%,java / 2461335552%,163.0,881.0,26214400.0,0.0,05-09 07:25:19,
java / 24764459:24780052,java / 24510464:0,java / 95%,java / 2461335552%,572.0,6336.0,24772608.0,77824.0,05-09 07:25:20,
java / 25759744:25770810,java / 25559040:0,java / 96%,java / 2460319744%,163.0,881.0,25296896.0,0.0,05-09 07:25:21,
java / 25563136:25572573,java / 25690112:0,java / 97%,java / 2460319744%,163.0,881.0,25952256.0,0.0,05-09 07:25:22,
java / 26087467:26101632,java / 25993216:0,java / 96%,java / 2460319744%,272.0,1440.0,25731072.0,0.0,05-09 07:25:23,
java / 23183360:23193729,java / 23068672:0,java / 96%,java / 2460319744%,163.0,881.0,23592960.0,0.0,05-09 07:25:24,
java / 21467525:21476507,java / 21594112:0,java / 94%,java / 2460319744%,195762.0,13921.0,21069824.0,12288.0,05-09 07:25:25,
java / 22986919:22996661,java / 23031808:4096,java / 94%,java / 2461396992%,1172.0,135087.0,23556096.0,0.0,05-09 07:25:26,
java / 24571904:24581388,java / 24510464:0,java / 97%,java / 2461396992%,217.0,1527.0,24248320.0,0.0,05-09 07:25:27,
java / 25821184:25836889,java / 26083328:0,java / 94%,java / 2461396992%,163.0,881.0,25821184.0,0.0,05-09 07:25:28,
java / 26619947:26630264,java / 26386432:0,java / 96%,java / 2461396992%,272.0,1440.0,26648576.0,0.0,05-09 07:25:29,
java / 23449600:23458045,java / 23461888:0,java / 93%,java / 2461396992%,463.0,5777.0,23461888.0,81920.0,05-09 07:25:30,
java / 24426583:24437453,java / 24158208:0,java / 96%,java / 2461396992%,10251.0,6530.0,24158208.0,0.0,05-09 07:25:31,
java / 25096235:25110447,java / 25034752:16384,java / 95%,java / 2460352512%,404.0,1506.0,25296896.0,65536.0,05-09 07:25:32,
java / 25161728:25176099,java / 25427968:0,java / 97%,java / 2460352512%,163.0,2157.0,24903680.0,0.0,05-09 07:25:33,
java / 25296896:25308257,java / 25210880:0,java / 94%,java / 2460352512%,561.0,947.0,25456640.0,77824.0,05-09 07:25:34,
java / 24703019:24713973,java / 24379392:0,java / 95%,java / 2460884992%,272.0,1716.0,24641536.0,0.0,05-09 07:25:35,
java / 18554813:18565986,java / 18100224:0,java / 96%,java / 2460884992%,1109197.0,16109.0,18100224.0,0.0,05-09 07:25:36,
java / 25506494:0,java / 12976128:0,java / 95%,java / 2461425664%,13144914.0,151778.0,12713984.0,122880.0,05-09 07:25:37,
java / 13606955:13612701,java / 13467648:0,java / 96%,java / 2461425664%,12954206.0,18798.0,13467648.0,0.0,05-09 07:25:38,
java / 26365521:0,java / 12845056:0,java / 97%,java / 2461425664%,13397922.0,19031.0,13107200.0,126976.0,05-09 07:25:39,
java / 25110156:4700,java / 12320768:0,java / 96%,java / 2461425664%,12854780.0,22937.0,12320768.0,0.0,05-09 07:25:40,
java / 16572159:16580236,java / 16371712:0,java / 95%,java / 2461425664%,9141531.0,14976.0,16109568.0,0.0,05-09 07:25:41,
java / 25770810:0,java / 12713984:0,java / 97%,java / 2460426240%,12993196.0,18215.0,12713984.0,0.0,05-09 07:25:42,
java / 21667964:21674469,java / 22069248:0,java / 95%,java / 2460426240%,13072056.0,9483495.0,22331392.0,0.0,05-09 07:25:43,
java / 25165867:25176526,java / 25034752:0,java / 95%,java / 2460360704%,9905532.0,13254497.0,25296896.0,0.0,05-09 07:25:44,
java / 17000264:17010303,java / 16605184:0,java / 97%,java / 2461171712%,13508569.0,10634258.0,16343040.0,16384.0,05-09 07:25:45,
java / 10567683:10572640,java / 10485760:0,java / 74%,java / 2461442048%,18592592.0,10640760.0,10485760.0,0.0,05-09 07:25:46,
java / 11952171:11960726,java / 12058624:0,java / 95%,java / 2461442048%,23848153.0,12209961.0,12058624.0,20480.0,05-09 07:25:47,
java / 21475675:0,java / 315392:0,java / 97%,java / 2461442048%,21405461.0,782944.0,53248.0,0.0,05-09 07:25:48,
java / 19559384:0,java / 0:4096,java / 97%,java / 2460446720%,19649001.0,126943.0,0.0,0.0,05-09 07:25:49,
java / 20418547:4700,java / 0:4096,java / 96%,java / 2460987392%,20509659.0,35112.0,0.0,90112.0,05-09 07:25:50,
java / 21806076:0,java / 0:4096,java / 97%,java / 2460987392%,21831595.0,30709.0,0.0,0.0,05-09 07:25:51,
java / 20682721:0,java / 0:4096,java / 97%,java / 2460495872%,20700294.0,30275.0,0.0,0.0,05-09 07:25:52,
java / 22532939:0,java / 0:4096,java / 98%,java / 2460495872%,22641922.0,33036.0,0.0,0.0,05-09 07:25:53,
java / 25110020:0,java / 0:4096,java / 98%,java / 2460495872%,25263972.0,35231.0,0.0,0.0,05-09 07:25:54,
java / 24118835:0,java / 0:4096,java / 98%,java / 2460495872%,24137471.0,33707.0,0.0,12288.0,05-09 07:25:55,
java / 22070386:0,java / 0:4096,java / 96%,java / 2460495872%,21888290.0,31602.0,0.0,0.0,05-09 07:25:56,
java / 21607833:0,java / 0:4096,java / 98%,java / 2460495872%,21772147.0,30695.0,0.0,16384.0,05-09 07:25:57,
java / 24261039:6503,java / 0:8192,java / 97%,java / 2461036544%,24589283.0,41986.0,0.0,0.0,05-09 07:25:58,
java / 25912836:6357,java / 0:8192,java / 97%,java / 2461577216%,26109910.0,43682.0,0.0,0.0,05-09 07:25:59,
java / 26233499:4700,java / 0:8192,java / 98%,java / 2461577216%,25924847.0,40451.0,0.0,0.0,05-09 07:26:00,
java / 25572573:0,java / 0:8192,java / 97%,java / 2461577216%,26070791.0,36409.0,0.0,73728.0,05-09 07:26:01,
java / 24317072:0,java / 0:16384,java / 95%,java / 2461577216%,24357411.0,35696.0,0.0,69632.0,05-09 07:26:02,
java / 21277438:0,java / 0:4096,java / 98%,java / 2460532736%,21365430.0,30221.0,0.0,0.0,05-09 07:26:03,
java / 22797255:0,java / 0:4096,java / 97%,java / 2460532736%,22819995.0,32339.0,0.0,0.0,05-09 07:26:04,
java / 23259808:0,java / 0:4096,java / 96%,java / 2460532736%,23300005.0,33492.0,0.0,0.0,05-09 07:26:05,
java / 27224548:0,java / 0:4096,java / 98%,java / 2460532736%,27287223.0,37223.0,0.0,45056.0,05-09 07:26:06,
java / 25638652:0,java / 0:4096,java / 98%,java / 2460532736%,25755811.0,35057.0,0.0,20480.0,05-09 07:26:07,
java / 26431600:0,java / 0:4096,java / 96%,java / 2460532736%,26003395.0,36858.0,0.0,0.0,05-09 07:26:08,
java / 13414116:4103,java / 0:12288,java / 51%,java / 2460532736%,13269808.0,22913.0,0.0,0.0,05-09 07:26:09,
java / 2643375:4493,java / 0:8192,java / 9%,java / 2460532736%,2165368.0,8481.0,0.0,0.0,05-09 07:26:10,
java / 20176:345,java / 0:8192,java / 0%,java / 2460532736%,272.0,1440.0,0.0,0.0,05-09 07:26:11,
java / 3776:345,java / 0:8192,java / 0%,java / 2460532736%,163.0,931.0,0.0,286720.0,05-09 07:26:12,
java / 21471478:21476789,java / 22511616:0,java / 34%,java / 2460532736%,251943.0,100010.0,22528000.0,0.0,05-09 07:26:13,
java / 26550315:26564185,java / 26738688:0,java / 95%,java / 2461343744%,272.0,1608.0,26738688.0,0.0,05-09 07:26:14,
java / 26681344:26696167,java / 26738688:4096,java / 95%,java / 2461343744%,163.0,881.0,26738688.0,0.0,05-09 07:26:15,
java / 27344896:27356706,java / 27262976:0,java / 97%,java / 2461343744%,163.0,889.0,27262976.0,0.0,05-09 07:26:16,
java / 27410475:27423212,java / 27262976:0,java / 95%,java / 2461343744%,404.0,1506.0,27262976.0,0.0,05-09 07:26:17,
java / 25296896:25308257,java / 25427968:0,java / 96%,java / 2461343744%,163.0,2149.0,25427968.0,372736.0,05-09 07:26:18,
java / 22126592:22136465,java / 22020096:0,java / 96%,java / 2460360704%,163.0,881.0,22282240.0,0.0,05-09 07:26:19,
java / 21729323:21740418,java / 21626880:0,java / 96%,java / 2460360704%,572.0,6336.0,21626880.0,0.0,05-09 07:26:20,
java / 22786048:22797255,java / 22675456:0,java / 96%,java / 2460368896%,163.0,881.0,22413312.0,0.0,05-09 07:26:21,
java / 22196224:22202544,java / 22061056:0,java / 95%,java / 2460368896%,163.0,881.0,22847488.0,4096.0,05-09 07:26:22,
java / 24567851:24581815,java / 24641536:0,java / 94%,java / 2460385280%,338.0,1572.0,23855104.0,12288.0,05-09 07:26:23,
java / 23781765:23789272,java / 24215552:8192,java / 96%,java / 2461462528%,156684.0,14035.0,24477696.0,0.0,05-09 07:26:24,
java / 25886720:25902968,java / 25952256:0,java / 95%,java / 2461462528%,163.0,889.0,25952256.0,0.0,05-09 07:26:25,
java / 26554411:26564185,java / 26476544:0,java / 95%,java / 2461462528%,272.0,1440.0,26488832.0,0.0,05-09 07:26:26,
java / 26619904:26629837,java / 26738688:0,java / 95%,java / 2461462528%,163.0,881.0,26476544.0,0.0,05-09 07:26:27,
java / 26677248:26695916,java / 26476544:0,java / 95%,java / 2461462528%,253.0,935.0,26476544.0,61440.0,05-09 07:26:28,
java / 26554411:26564185,java / 26476544:0,java / 95%,java / 2461462528%,272.0,1440.0,26738688.0,0.0,05-09 07:26:29,
java / 26550272:26563758,java / 26738688:0,java / 95%,java / 2460418048%,463.0,5695.0,26738688.0,0.0,05-09 07:26:30,
