"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cluster7-worker7-0",,,,"User:","ubuntu"
"Cmdline:","dstat --io --top-bio --cpu --mem --net --disk --output /home/ubuntu/Cloud/OpenStack/resourceUsage/RFBot-compress.csv -t 1",,,,"Date:","05 Sep 2019 11:09:03 UTC"

"io/total",,"most expensive","total cpu usage",,,,,,"memory usage",,,,"net/total",,"dsk/total",,"system"
"read","writ","block i/o process","usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","time"
43.0,0.0,java / 11141120:0,50.495,1.980,47.030,0.0,0.0,0.495,3085312000.0,2490368.0,626028544.0,429494272.0,163.0,897.0,11141120.0,0.0,05-09 11:59:23,
52.0,2.0,java / 13631488:0,50.0,1.515,47.475,1.010,0.0,0.0,3085389824.0,2498560.0,639672320.0,415764480.0,163.0,897.0,13631488.0,12288.0,05-09 11:59:24,
47.0,0.0,java / 12189696:0,50.990,0.495,48.020,0.0,0.0,0.495,3085369344.0,2498560.0,651898880.0,403558400.0,284.0,1802.0,12189696.0,0.0,05-09 11:59:25,
47.0,0.0,java / 12079104:0,51.010,1.010,47.980,0.0,0.0,0.0,3085348864.0,2498560.0,664211456.0,391266304.0,163.0,897.0,12079104.0,0.0,05-09 11:59:26,
51.0,1.0,java / 12861440:4096,51.531,0.510,46.939,1.020,0.0,0.0,3085459456.0,2498560.0,676823040.0,378544128.0,1430.0,102544.0,12861440.0,28672.0,05-09 11:59:27,
55.0,0.0,java / 12193792:0,58.794,2.010,37.688,1.005,0.0,0.503,3087032320.0,2502656.0,688828416.0,364961792.0,10808.0,42993.0,12193792.0,0.0,05-09 11:59:28,
55.0,3.0,java / 14286848:0,50.0,2.0,46.500,1.0,0.0,0.500,3086987264.0,2510848.0,703565824.0,350261248.0,229.0,1227.0,14286848.0,73728.0,05-09 11:59:29,
52.0,0.0,java / 13238272:0,51.0,1.500,47.500,0.0,0.0,0.0,3087507456.0,2510848.0,716464128.0,336842752.0,163.0,905.0,13238272.0,0.0,05-09 11:59:30,
66.0,3.0,java / 14286848:0,51.269,0.508,46.193,2.030,0.0,0.0,3088314368.0,2547712.0,730730496.0,321732608.0,670.0,1522.0,14368768.0,24576.0,05-09 11:59:31,
47.0,0.0,java / 12320768:0,49.500,2.500,48.0,0.0,0.0,0.0,3088580608.0,2547712.0,743153664.0,309043200.0,295.0,1247.0,12320768.0,0.0,05-09 11:59:32,
44.0,0.0,java / 11403264:0,50.0,1.010,48.485,0.0,0.0,0.505,3089117184.0,2547712.0,754520064.0,297140224.0,163.0,2165.0,11403264.0,0.0,05-09 11:59:33,
41.0,0.0,java / 10616832:0,60.804,1.508,37.688,0.0,0.0,0.0,3090448384.0,2547712.0,765513728.0,284815360.0,272.0,1456.0,10616832.0,0.0,05-09 11:59:34,
62.0,0.0,java / 16121856:0,50.739,1.970,46.798,0.0,0.0,0.493,3091267584.0,2547712.0,781520896.0,267988992.0,163.0,897.0,16121856.0,0.0,05-09 11:59:35,
58.0,0.0,java / 15224832:0,50.746,1.493,46.766,0.995,0.0,0.0,3091791872.0,2547712.0,796606464.0,252379136.0,205.0,963.0,15224832.0,0.0,05-09 11:59:36,
59.0,2.0,java / 15204352:0,49.746,1.523,47.716,1.015,0.0,0.0,3091783680.0,2555904.0,811786240.0,237199360.0,572.0,4755.0,15204352.0,16384.0,05-09 11:59:37,
62.0,0.0,java / 14536704:0,47.980,2.020,49.495,0.0,0.0,0.505,3091808256.0,2560000.0,826281984.0,222674944.0,112953.0,8015.0,14536704.0,0.0,05-09 11:59:38,
59.0,0.0,java / 15335424:0,50.754,0.0,48.744,0.0,0.0,0.503,3092537344.0,2560000.0,841617408.0,206610432.0,163.0,963.0,15335424.0,0.0,05-09 11:59:39,
60.0,0.0,java / 15335424:0,49.500,2.0,48.0,0.0,0.0,0.500,3092447232.0,2560000.0,856952832.0,191365120.0,326.0,2166.0,15335424.0,0.0,05-09 11:59:40,
60.0,0.0,java / 15597568:0,50.251,2.010,47.739,0.0,0.0,0.0,3092451328.0,2560000.0,872591360.0,175722496.0,163.0,897.0,15597568.0,0.0,05-09 11:59:41,
56.0,10.0,java / 14286848:8192,51.010,0.505,47.475,1.010,0.0,0.0,3092475904.0,2568192.0,886837248.0,161443840.0,163.0,897.0,14286848.0,131072.0,05-09 11:59:42,
55.0,0.0,java / 14286848:4096,50.0,2.500,47.0,0.0,0.0,0.500,3092574208.0,2568192.0,901103616.0,147079168.0,272.0,1472.0,14286848.0,0.0,05-09 11:59:43,
55.0,0.0,java / 14286848:0,50.251,1.005,48.241,0.0,0.0,0.503,3092570112.0,2568192.0,915423232.0,132763648.0,163.0,905.0,14286848.0,0.0,05-09 11:59:44,
56.0,0.0,java / 14438400:0,50.754,1.005,48.241,0.0,0.0,0.0,3093221376.0,2568192.0,929828864.0,117706752.0,163.0,897.0,14438400.0,0.0,05-09 11:59:45,
56.0,0.0,java / 14417920:0,50.754,1.508,47.236,0.0,0.0,0.503,3094593536.0,2564096.0,916549632.0,129617920.0,272.0,1456.0,14417920.0,0.0,05-09 11:59:46,
64.0,37.0,java / 13094912:0,51.256,0.0,42.714,5.528,0.0,0.503,3094450176.0,2576384.0,929619968.0,116678656.0,112868.0,10824.0,13094912.0,380928.0,05-09 11:59:47,
53.0,0.0,java / 13762560:0,50.505,1.010,47.980,0.0,0.0,0.505,3093770240.0,2572288.0,915820544.0,131162112.0,163.0,2173.0,13762560.0,0.0,05-09 11:59:48,
58.0,0.0,java / 14811136:0,48.500,2.0,49.0,0.0,0.0,0.500,3093778432.0,2572288.0,930668544.0,116305920.0,314.0,1498.0,14811136.0,0.0,05-09 11:59:49,
55.0,0.0,java / 14286848:0,50.0,2.500,47.0,0.0,0.0,0.500,3094024192.0,2568192.0,917319680.0,129413120.0,163.0,897.0,14286848.0,0.0,05-09 11:59:50,
57.0,0.0,java / 14548992:0,50.0,1.500,48.0,0.0,0.0,0.500,3094794240.0,2568192.0,931827712.0,114135040.0,163.0,897.0,14548992.0,0.0,05-09 11:59:51,
56.0,0.0,java / 14942208:0,50.254,1.523,47.716,0.0,0.0,0.508,3094757376.0,2564096.0,919130112.0,126873600.0,272.0,1456.0,14942208.0,0.0,05-09 11:59:52,
59.0,2.0,java / 14811136:0,49.254,2.488,46.766,0.498,0.0,0.995,3094892544.0,2572288.0,934051840.0,111808512.0,163.0,897.0,14811136.0,53248.0,05-09 11:59:53,
59.0,0.0,java / 15335424:0,50.754,1.508,47.739,0.0,0.0,0.0,3094908928.0,2568192.0,922009600.0,123838464.0,163.0,905.0,15335424.0,0.0,05-09 11:59:54,
58.0,0.0,java / 14962688:0,49.500,1.500,48.500,0.0,0.0,0.500,3095629824.0,2564096.0,909164544.0,135966720.0,272.0,1456.0,14962688.0,0.0,05-09 11:59:55,
34.0,0.0,java / 8519680:0,49.246,3.015,47.739,0.0,0.0,0.0,3095498752.0,2564096.0,917708800.0,127553536.0,163.0,897.0,8519680.0,0.0,05-09 11:59:56,
88.0,0.0,java / 21499904:4096,48.756,1.990,46.766,1.990,0.0,0.498,3095781376.0,2560000.0,911593472.0,133390336.0,113849.0,82597.0,21499904.0,0.0,05-09 11:59:57,
57.0,2.0,java / 14286848:0,50.761,1.015,47.208,1.015,0.0,0.0,3095830528.0,2568192.0,925925376.0,119001088.0,272.0,32352.0,14286848.0,57344.0,05-09 11:59:58,
55.0,0.0,java / 14811136:0,51.256,1.508,47.236,0.0,0.0,0.0,3095945216.0,2560000.0,913096704.0,131723264.0,163.0,905.0,14680064.0,0.0,05-09 11:59:59,
60.0,0.0,java / 14942208:0,49.500,2.0,47.0,1.0,0.0,0.500,3095986176.0,2560000.0,928137216.0,116641792.0,163.0,897.0,15073280.0,0.0,05-09 12:00:00,
59.0,0.0,java / 15335424:0,51.515,0.505,46.970,1.010,0.0,0.0,3095777280.0,2551808.0,915959808.0,129036288.0,272.0,1456.0,15335424.0,0.0,05-09 12:00:01,
60.0,5.0,java / 15335424:0,49.495,2.525,47.980,0.0,0.0,0.0,3095928832.0,2551808.0,931164160.0,113680384.0,337.0,2339.0,15335424.0,20480.0,05-09 12:00:02,
55.0,2.0,java / 14548992:0,49.505,3.465,46.535,0.495,0.0,0.0,3095773184.0,2551808.0,918274048.0,126726144.0,271.0,1615.0,14548992.0,32768.0,05-09 12:00:03,
59.0,0.0,java / 14700544:0,49.749,2.010,48.241,0.0,0.0,0.0,3096629248.0,2551808.0,932950016.0,111194112.0,272.0,1464.0,14700544.0,0.0,05-09 12:00:04,
39.0,0.0,java / 10092544:0,49.500,2.0,48.0,0.0,0.0,0.500,3096412160.0,2547712.0,915505152.0,128860160.0,163.0,897.0,10092544.0,0.0,05-09 12:00:05,
78.0,0.0,java / 18616320:8192,50.251,1.005,46.231,2.513,0.0,0.0,3097444352.0,2543616.0,906530816.0,136806400.0,10250.0,6546.0,18616320.0,0.0,05-09 12:00:06,
54.0,0.0,java / 14155776:0,50.505,1.010,48.485,0.0,0.0,0.0,3096506368.0,2543616.0,920805376.0,123469824.0,572.0,4787.0,14155776.0,0.0,05-09 12:00:07,
57.0,2.0,java / 14811136:0,49.246,2.513,47.739,0.503,0.0,0.0,3097112576.0,2547712.0,908091392.0,135573504.0,163.0,897.0,14811136.0,53248.0,05-09 12:00:08,
52.0,0.0,java / 13500416:0,48.744,2.010,48.744,0.0,0.0,0.503,3096780800.0,2547712.0,921489408.0,122507264.0,163.0,905.0,13500416.0,0.0,05-09 12:00:09,
54.0,0.0,java / 14286848:0,50.0,1.515,48.485,0.0,0.0,0.0,3097186304.0,2543616.0,908259328.0,135335936.0,272.0,1456.0,14286848.0,0.0,05-09 12:00:10,
53.0,0.0,java / 13500416:0,50.754,1.508,47.236,0.0,0.0,0.503,3096694784.0,2543616.0,921722880.0,122363904.0,163.0,897.0,13500416.0,0.0,05-09 12:00:11,
53.0,8.0,java / 14024704:8192,51.010,0.505,48.485,0.0,0.0,0.0,3097001984.0,2539520.0,908222464.0,135561216.0,163.0,897.0,14024704.0,73728.0,05-09 12:00:12,
50.0,2.0,java / 12845056:4096,50.0,1.010,47.475,1.515,0.0,0.0,3097088000.0,2547712.0,921145344.0,122544128.0,272.0,1472.0,12845056.0,40960.0,05-09 12:00:13,
56.0,0.0,java / 14438400:0,50.0,1.515,47.980,0.0,0.0,0.505,3097858048.0,2543616.0,907972608.0,134950912.0,163.0,913.0,14438400.0,0.0,05-09 12:00:14,
72.0,0.0,java / 16957440:4096,51.515,1.010,46.465,1.010,0.0,0.0,3097137152.0,2543616.0,925020160.0,118624256.0,12256.0,1016321.0,16957440.0,0.0,05-09 12:00:15,
111.0,0.0,java / 28508160:0,50.505,2.525,46.465,0.0,0.0,0.505,3096956928.0,2539520.0,906158080.0,137670656.0,20954.0,14003551.0,28508160.0,0.0,05-09 12:00:16,
106.0,1.0,java / 27394048:0,51.256,1.508,46.734,0.0,0.0,0.503,3093372928.0,2539520.0,933756928.0,113655808.0,22609.0,14841568.0,27394048.0,8192.0,05-09 12:00:17,
108.0,2.0,java / 28299264:0,50.251,1.508,46.734,1.005,0.0,0.503,3092725760.0,2543616.0,934170624.0,113885184.0,20251.0,14051749.0,28299264.0,65536.0,05-09 12:00:18,
105.0,0.0,java / 27525120:0,50.251,2.513,46.734,0.0,0.0,0.503,3092410368.0,2539520.0,934481920.0,113893376.0,21794.0,13949839.0,27525120.0,0.0,05-09 12:00:19,
74.0,0.0,java / 18997248:0,51.256,1.508,46.734,0.0,0.0,0.503,3092541440.0,2531328.0,919130112.0,129122304.0,9112.0,6056854.0,18997248.0,0.0,05-09 12:00:20,
59.0,0.0,java / 15335424:0,50.0,2.020,47.980,0.0,0.0,0.0,3092619264.0,2531328.0,934178816.0,113995776.0,163.0,897.0,15335424.0,0.0,05-09 12:00:21,
61.0,25.0,java / 15765504:0,50.0,2.0,47.500,0.500,0.0,0.0,3092971520.0,2523136.0,922279936.0,125550592.0,272.0,1456.0,15765504.0,135168.0,05-09 12:00:22,
46.0,2.0,java / 11821056:0,50.754,0.503,47.236,1.508,0.0,0.0,3093467136.0,2531328.0,934187008.0,113139712.0,163.0,905.0,11821056.0,32768.0,05-09 12:00:23,
65.0,0.0,java / 15974400:0,49.0,1.500,49.0,0.0,0.0,0.500,3094052864.0,2523136.0,909287424.0,137461760.0,10316.0,6620.0,15974400.0,0.0,05-09 12:00:24,
52.0,0.0,java / 13631488:0,48.980,2.551,47.959,0.0,0.0,0.510,3093282816.0,2523136.0,922705920.0,124813312.0,338.0,1588.0,13631488.0,0.0,05-09 12:00:25,
56.0,0.0,java / 14286848:0,49.500,2.0,48.0,0.0,0.0,0.500,3094360064.0,2510848.0,909393920.0,137060352.0,217.0,1607.0,14286848.0,0.0,05-09 12:00:26,
53.0,1.0,java / 13922304:0,50.754,1.005,48.241,0.0,0.0,0.0,3093434368.0,2510848.0,923291648.0,124088320.0,463.0,4220.0,13922304.0,8192.0,05-09 12:00:27,
45.0,2.0,java / 11010048:0,52.525,0.505,46.970,0.0,0.0,0.0,3093528576.0,2519040.0,934338560.0,112939008.0,272.0,1464.0,11010048.0,61440.0,05-09 12:00:28,
62.0,0.0,java / 15564800:0,54.726,1.990,42.786,0.0,0.0,0.498,3093843968.0,2510848.0,908812288.0,138158080.0,10250.0,6554.0,15564800.0,0.0,05-09 12:00:29,
50.0,0.0,java / 13107200:0,49.0,1.500,48.500,0.0,0.0,1.0,3093151744.0,2510848.0,922202112.0,125460480.0,163.0,897.0,13369344.0,0.0,05-09 12:00:30,
58.0,0.0,java / 14811136:0,48.241,1.508,49.749,0.0,0.0,0.503,3093237760.0,2510848.0,936751104.0,110825472.0,314.0,1498.0,14548992.0,0.0,05-09 12:00:31,
57.0,0.0,java / 14438400:0,50.500,1.0,48.0,0.0,0.0,0.500,3094745088.0,2502656.0,915492864.0,130584576.0,295.0,963.0,14438400.0,0.0,05-09 12:00:32,
36.0,2.0,java / 9064448:0,48.241,2.513,48.241,1.005,0.0,0.0,3094609920.0,2510848.0,924532736.0,121671680.0,163.0,2165.0,9064448.0,53248.0,05-09 12:00:33,
0.0,0.0,java / 0:8192,49.254,0.995,48.756,0.0,0.0,0.995,3095461888.0,2510848.0,924540928.0,120811520.0,14016223.0,27579.0,0.0,0.0,05-09 12:00:34,
0.0,0.0,java / 0:8192,50.0,1.0,49.0,0.0,0.0,0.0,3096150016.0,2510848.0,924540928.0,120123392.0,16227842.0,20029.0,0.0,0.0,05-09 12:00:35,
0.0,0.0,java / 0:8192,50.754,0.0,48.744,0.0,0.0,0.503,3096117248.0,2510848.0,924540928.0,120156160.0,15431752.0,17365.0,0.0,0.0,05-09 12:00:36,
0.0,4.0,java / 0:8192,49.500,1.0,49.500,0.0,0.0,0.0,3096182784.0,2510848.0,924540928.0,120090624.0,15153908.0,21337.0,0.0,20480.0,05-09 12:00:37,
76.0,2.0,java / 18989056:0,50.251,2.010,44.221,3.015,0.0,0.503,3094925312.0,2510848.0,915890176.0,129998848.0,2908592.0,4677.0,18989056.0,65536.0,05-09 12:00:38,
53.0,0.0,java / 13737984:0,49.246,1.508,48.744,0.0,0.0,0.503,3095097344.0,2510848.0,929579008.0,116137984.0,163.0,905.0,13737984.0,0.0,05-09 12:00:39,
54.0,0.0,java / 13893632:0,49.0,2.0,49.0,0.0,0.0,0.0,3094839296.0,2502656.0,916250624.0,129732608.0,272.0,1456.0,13893632.0,0.0,05-09 12:00:40,
55.0,0.0,java / 14680064:0,51.010,0.505,47.980,0.0,0.0,0.505,3095080960.0,2502656.0,930627584.0,115113984.0,163.0,897.0,14680064.0,0.0,05-09 12:00:41,
4.0,7.0,java / 577536:8192,49.749,1.005,48.241,0.0,0.0,1.005,3095900160.0,2502656.0,931246080.0,113676288.0,4819743.0,14724.0,577536.0,61440.0,05-09 12:00:42,
0.0,2.0,java / 0:4096,49.749,1.005,48.241,1.005,0.0,0.0,3096113152.0,2514944.0,931246080.0,113451008.0,13122311.0,20774.0,0.0,90112.0,05-09 12:00:43,
0.0,0.0,java / 0:4096,50.251,0.503,48.744,0.0,0.0,0.503,3095982080.0,2514944.0,931246080.0,113582080.0,14446847.0,21885.0,0.0,0.0,05-09 12:00:44,
0.0,0.0,java / 0:4096,50.500,1.0,48.500,0.0,0.0,0.0,3096334336.0,2514944.0,931246080.0,113229824.0,15040626.0,23645.0,0.0,0.0,05-09 12:00:45,
33.0,0.0,java / 8093696:4096,50.0,1.500,47.0,1.0,0.0,0.500,3095302144.0,2506752.0,911876096.0,133640192.0,13458913.0,21356.0,8093696.0,0.0,05-09 12:00:46,
54.0,1.0,java / 14024704:0,50.251,2.010,47.236,0.0,0.0,0.503,3094994944.0,2506752.0,912330752.0,133492736.0,595.0,4294.0,14024704.0,8192.0,05-09 12:00:47,
51.0,2.0,java / 13463552:0,50.505,1.010,47.475,0.505,0.0,0.505,3095248896.0,2514944.0,925822976.0,119738368.0,163.0,2239.0,13463552.0,32768.0,05-09 12:00:48,
54.0,0.0,java / 13893632:0,49.751,1.990,47.761,0.0,0.0,0.498,3095547904.0,2506752.0,912142336.0,133128192.0,326.0,2174.0,13893632.0,0.0,05-09 12:00:49,
41.0,0.0,java / 10567680:0,50.251,1.508,48.241,0.0,0.0,0.0,3096481792.0,2506752.0,922718208.0,121618432.0,229.0,963.0,10567680.0,0.0,05-09 12:00:50,
71.0,0.0,java / 18186240:0,50.0,1.010,48.990,0.0,0.0,0.0,3096711168.0,2498560.0,913260544.0,130854912.0,10422.0,6612.0,18186240.0,0.0,05-09 12:00:51,
44.0,1.0,java / 11272192:0,49.254,1.493,48.756,0.0,0.0,0.498,3096719360.0,2498560.0,924598272.0,119508992.0,272.0,1456.0,11272192.0,8192.0,05-09 12:00:52,
46.0,2.0,java / 11853824:0,48.0,2.0,48.500,1.0,0.0,0.500,3096489984.0,2498560.0,908976128.0,135360512.0,163.0,905.0,11853824.0,57344.0,05-09 12:00:53,
55.0,0.0,java / 13926400:0,51.010,0.505,48.485,0.0,0.0,0.0,3096797184.0,2498560.0,922890240.0,121139200.0,163.0,905.0,13926400.0,0.0,05-09 12:00:54,
64.0,0.0,java / 15921152:0,49.500,2.0,48.500,0.0,0.0,0.0,3096727552.0,2490368.0,911261696.0,132845568.0,1299.0,1759.0,15921152.0,0.0,05-09 12:00:55,
56.0,0.0,java / 14417920:0,48.744,2.010,49.246,0.0,0.0,0.0,3096854528.0,2490368.0,925585408.0,118394880.0,163.0,897.0,14417920.0,0.0,05-09 12:00:56,
44.0,32.0,java / 11206656:0,50.0,1.010,48.485,0.0,0.0,0.505,3096973312.0,2482176.0,909336576.0,134533120.0,463.0,4220.0,11206656.0,180224.0,05-09 12:00:57,
0.0,2.0,java / 0:8192,12.500,0.500,86.0,1.0,0.0,0.0,3096928256.0,2490368.0,909336576.0,134569984.0,338.0,5010.0,0.0,36864.0,05-09 12:00:58,
0.0,0.0,java / 0:8192,0.500,0.0,99.500,0.0,0.0,0.0,3096928256.0,2490368.0,909336576.0,134569984.0,163.0,897.0,0.0,0.0,05-09 12:00:59,
0.0,0.0,java / 0:8192,1.005,0.0,98.995,0.0,0.0,0.0,3096928256.0,2490368.0,909336576.0,134569984.0,163.0,865.0,0.0,0.0,05-09 12:01:00,
0.0,0.0,java / 0:4096,31.658,0.503,67.839,0.0,0.0,0.0,3097251840.0,2490368.0,909340672.0,134242304.0,9343637.0,18743.0,0.0,0.0,05-09 12:01:01,
0.0,2.0,java / 0:4096,50.495,0.990,48.020,0.0,0.0,0.495,3097137152.0,2490368.0,909340672.0,134356992.0,14342385.0,22785.0,0.0,8192.0,05-09 12:01:02,
0.0,2.0,java / 0:4096,51.0,1.0,47.0,1.0,0.0,0.0,3097288704.0,2498560.0,909340672.0,134197248.0,15579453.0,24273.0,0.0,65536.0,05-09 12:01:03,
0.0,0.0,java / 0:4096,49.500,1.0,49.500,0.0,0.0,0.0,3097255936.0,2498560.0,909340672.0,134230016.0,15393312.0,147611.0,0.0,0.0,05-09 12:01:04,
0.0,0.0,java / 0:4096,50.251,1.005,48.744,0.0,0.0,0.0,3097849856.0,2498560.0,909340672.0,133636096.0,15827239.0,23521.0,0.0,0.0,05-09 12:01:05,
0.0,0.0,java / 0:4096,43.500,1.0,55.0,0.0,0.0,0.500,3097849856.0,2498560.0,909340672.0,133636096.0,13533174.0,15847.0,0.0,0.0,05-09 12:01:06,
0.0,1.0,java / 0:4096,49.749,1.005,48.744,0.0,0.0,0.503,3097849856.0,2498560.0,909340672.0,133636096.0,14552166.0,20965.0,0.0,8192.0,05-09 12:01:07,
0.0,2.0,java / 0:4096,49.500,1.0,47.500,0.500,0.0,1.500,3098005504.0,2506752.0,909340672.0,133472256.0,13444276.0,17157.0,0.0,28672.0,05-09 12:01:08,
0.0,0.0,java / 0:4096,50.505,1.010,48.485,0.0,0.0,0.0,3098644480.0,2506752.0,909340672.0,132833280.0,14022563.0,16329.0,0.0,0.0,05-09 12:01:09,
0.0,0.0,java / 0:8192,49.0,1.0,49.0,0.0,0.0,1.0,3097956352.0,2506752.0,909340672.0,133521408.0,13562742.0,23832.0,0.0,0.0,05-09 12:01:10,
0.0,0.0,java / 0:8192,50.510,1.020,48.469,0.0,0.0,0.0,3097886720.0,2506752.0,909348864.0,133582848.0,14266130.0,20143.0,0.0,0.0,05-09 12:01:11,
0.0,8.0,java / 0:16384,49.500,1.500,49.0,0.0,0.0,0.0,3098423296.0,2506752.0,909348864.0,133046272.0,14506500.0,21227.0,0.0,69632.0,05-09 12:01:12,
0.0,2.0,java / 0:4096,50.0,0.505,49.495,0.0,0.0,0.0,3098562560.0,2514944.0,909348864.0,132898816.0,14817396.0,22462.0,0.0,73728.0,05-09 12:01:13,
0.0,0.0,java / 0:4096,50.0,1.500,48.0,0.0,0.0,0.500,3099021312.0,2514944.0,909348864.0,132440064.0,16155425.0,131842.0,0.0,0.0,05-09 12:01:14,
0.0,0.0,java / 0:12288,30.303,0.0,69.697,0.0,0.0,0.0,3097636864.0,2514944.0,909357056.0,133816320.0,8280753.0,11038.0,0.0,0.0,05-09 12:01:15,
0.0,0.0,java / 0:12288,0.500,0.500,99.0,0.0,0.0,0.0,3097636864.0,2514944.0,909357056.0,133816320.0,272.0,4838.0,0.0,0.0,05-09 12:01:16,
0.0,1.0,java / 0:12288,0.500,0.500,99.0,0.0,0.0,0.0,3097604096.0,2514944.0,909357056.0,133849088.0,595.0,1435.0,0.0,8192.0,05-09 12:01:17,
0.0,0.0,java / 0:12288,0.503,0.0,99.497,0.0,0.0,0.0,3097604096.0,2514944.0,909357056.0,133849088.0,163.0,2051.0,0.0,0.0,05-09 12:01:18,
77.0,2.0,java / 18202624:0,40.704,2.010,55.276,2.010,0.0,0.0,3096817664.0,2523136.0,927526912.0,116457472.0,172209.0,75815.0,18214912.0,57344.0,05-09 12:01:19,
52.0,0.0,java / 13893632:0,50.251,1.005,48.241,0.0,0.0,0.503,3096748032.0,2514944.0,913915904.0,130146304.0,163.0,905.0,13893632.0,0.0,05-09 12:01:20,
41.0,0.0,java / 10354688:0,49.500,2.0,48.500,0.0,0.0,0.0,3096809472.0,2514944.0,924250112.0,119750656.0,229.0,963.0,10354688.0,0.0,05-09 12:01:21,
43.0,1.0,java / 11141120:0,50.0,1.515,48.485,0.0,0.0,0.0,3097403392.0,2506752.0,907849728.0,135565312.0,272.0,1456.0,11141120.0,8192.0,05-09 12:01:22,
39.0,0.0,java / 10485760:0,50.505,1.010,48.485,0.0,0.0,0.0,3096678400.0,2506752.0,918396928.0,125743104.0,163.0,905.0,10485760.0,0.0,05-09 12:01:23,
42.0,2.0,java / 10616832:0,48.744,2.513,48.744,0.0,0.0,0.0,3096760320.0,2514944.0,928964608.0,115085312.0,205.0,939.0,10616832.0,53248.0,05-09 12:01:24,
40.0,0.0,java / 10354688:0,50.754,1.005,48.241,0.0,0.0,0.0,3096588288.0,2506752.0,911859712.0,132370432.0,272.0,1464.0,10354688.0,0.0,05-09 12:01:25,
52.0,0.0,java / 13631488:0,50.249,1.990,47.264,0.0,0.0,0.498,3097411584.0,2506752.0,925401088.0,118005760.0,163.0,897.0,13631488.0,0.0,05-09 12:01:26,
50.0,1.0,java / 12976128:0,50.254,1.523,47.716,0.0,0.0,0.508,3097194496.0,2498560.0,910991360.0,132640768.0,463.0,4220.0,12976128.0,12288.0,05-09 12:01:27,
47.0,0.0,java / 12341248:0,50.0,1.500,48.0,0.0,0.0,0.500,3097391104.0,2498560.0,923230208.0,120205312.0,272.0,1464.0,12341248.0,0.0,05-09 12:01:28,
42.0,0.0,java / 10747904:4096,50.0,1.010,48.485,0.0,0.0,0.505,3097714688.0,2490368.0,906416128.0,136704000.0,1688.0,235642.0,10747904.0,0.0,05-09 12:01:29,
58.0,3.0,java / 14139392:0,50.505,1.010,47.980,0.505,0.0,0.0,3096559616.0,2498560.0,920588288.0,123678720.0,10699.0,7037.0,14139392.0,32768.0,05-09 12:01:30,
57.0,0.0,java / 14811136:0,49.749,2.010,48.241,0.0,0.0,0.0,3097088000.0,2490368.0,908058624.0,135688192.0,272.0,1464.0,14811136.0,0.0,05-09 12:01:31,
57.0,24.0,java / 14811136:0,49.500,2.0,48.0,0.0,0.0,0.500,3096707072.0,2490368.0,922718208.0,121409536.0,295.0,963.0,14811136.0,114688.0,05-09 12:01:32,
55.0,0.0,java / 14286848:0,49.749,2.513,47.236,0.0,0.0,0.503,3097272320.0,2486272.0,909438976.0,134127616.0,163.0,2173.0,14286848.0,0.0,05-09 12:01:33,
51.0,0.0,java / 13238272:0,49.749,2.010,48.241,0.0,0.0,0.0,3096895488.0,2486272.0,922755072.0,121188352.0,272.0,1522.0,13238272.0,0.0,05-09 12:01:34,
41.0,2.0,java / 11010048:0,51.0,0.500,47.0,1.500,0.0,0.0,3097690112.0,2490368.0,906199040.0,136945664.0,271.0,1607.0,11010048.0,61440.0,05-09 12:01:35,
61.0,0.0,java / 15597568:0,50.0,2.0,48.0,0.0,0.0,0.0,3096633344.0,2490368.0,921845760.0,122355712.0,163.0,905.0,15597568.0,0.0,05-09 12:01:36,
57.0,1.0,java / 14811136:0,50.0,2.0,47.0,0.0,0.0,1.0,3097788416.0,2482176.0,909062144.0,133992448.0,572.0,4779.0,14811136.0,8192.0,05-09 12:01:37,
54.0,0.0,java / 13914112:0,51.010,1.010,47.475,0.0,0.0,0.505,3097440256.0,2482176.0,923004928.0,120397824.0,163.0,905.0,13914112.0,0.0,05-09 12:01:38,
35.0,0.0,java / 9175040:0,50.754,1.005,48.241,0.0,0.0,0.0,3097571328.0,2482176.0,932212736.0,111058944.0,163.0,897.0,9175040.0,0.0,05-09 12:01:39,
78.0,2.0,java / 19382272:0,49.254,0.995,48.259,0.0,0.0,1.493,3097104384.0,2482176.0,910872576.0,132866048.0,196888.0,8389.0,19382272.0,45056.0,05-09 12:01:40,
51.0,0.0,java / 13238272:0,49.746,1.015,48.731,0.0,0.0,0.508,3097182208.0,2482176.0,924000256.0,119660544.0,163.0,905.0,13238272.0,0.0,05-09 12:01:41,
56.0,9.0,java / 14417920:8192,50.754,1.508,47.236,0.0,0.0,0.503,3096969216.0,2478080.0,910774272.0,133103616.0,163.0,897.0,14417920.0,69632.0,05-09 12:01:42,
59.0,0.0,java / 15073280:4096,50.0,2.020,47.980,0.0,0.0,0.0,3097030656.0,2478080.0,925966336.0,117850112.0,272.0,1472.0,15073280.0,0.0,05-09 12:01:43,
58.0,0.0,java / 15073280:0,50.746,1.493,47.761,0.0,0.0,0.0,3097477120.0,2473984.0,913469440.0,129904640.0,163.0,905.0,15073280.0,0.0,05-09 12:01:44,
